"","X","TYPE","lon","lat","cell","districtName","districtpoints"
"1433",1433,"Restaurants, cafe, fast-food",44.5164056598383,40.1828942735431,9,"Hello",0
"1434",1434,"Restaurants, cafe, fast-food",44.5163127740379,40.1829436186909,9,"Hello",0
"1435",1435,"Restaurants, cafe, fast-food",44.5153194169967,40.1836284762234,9,"Hello",0
"1436",1436,"Restaurants, cafe, fast-food",44.5153396290906,40.1836945664282,9,"Hello",0
"1437",1437,"Restaurants, cafe, fast-food",44.4792057951022,40.190968899421,13,"Hello",0
"1438",1438,"Restaurants, cafe, fast-food",44.4835821176718,40.1925876755148,4,"Hello",0
"1439",1439,"Restaurants, cafe, fast-food",44.4856283900575,40.1962799049937,4,"Hello",0
"1440",1440,"Restaurants, cafe, fast-food",44.4941031862794,40.1964435556953,4,"Hello",0
"1441",1441,"Restaurants, cafe, fast-food",44.5040591247418,40.1929956915737,4,"Hello",0
"1442",1442,"Restaurants, cafe, fast-food",44.504094698027,40.1930280802307,4,"Hello",0
"1443",1443,"Restaurants, cafe, fast-food",44.4984431270801,40.1936097010229,4,"Hello",0
"1444",1444,"Restaurants, cafe, fast-food",44.5065293121101,40.1909814572647,9,"Hello",0
"1445",1445,"Restaurants, cafe, fast-food",44.5130651846227,40.1881652854527,9,"Hello",0
"1446",1446,"Restaurants, cafe, fast-food",44.4956711956079,40.2002883758265,4,"Hello",0
"1447",1447,"Restaurants, cafe, fast-food",44.4966459575227,40.2022351638541,4,"Hello",0
"1448",1448,"Restaurants, cafe, fast-food",44.5004373870108,40.2001532773391,4,"Hello",0
"1449",1449,"Restaurants, cafe, fast-food",44.5031033172795,40.2020842201403,4,"Hello",0
"1450",1450,"Restaurants, cafe, fast-food",44.5012416486847,40.2052666599694,4,"Hello",0
"1451",1451,"Restaurants, cafe, fast-food",44.5051398878601,40.2057301715639,4,"Hello",0
"1452",1452,"Restaurants, cafe, fast-food",44.5106249111534,40.2072690814235,4,"Hello",0
"1453",1453,"Restaurants, cafe, fast-food",44.5127640693395,40.2065767786989,4,"Hello",0
"1454",1454,"Restaurants, cafe, fast-food",44.5136031856464,40.2070299904583,4,"Hello",0
"1455",1455,"Restaurants, cafe, fast-food",44.5161584434721,40.2068613570696,4,"Hello",0
"1456",1456,"Restaurants, cafe, fast-food",44.5201714873408,40.1767371724412,9,"Hello",0
"1457",1457,"Restaurants, cafe, fast-food",44.5185600893842,40.1773636148907,9,"Hello",0
"1458",1458,"Restaurants, cafe, fast-food",44.5190191284943,40.1811703964613,9,"Hello",0
"1459",1459,"Restaurants, cafe, fast-food",44.5192543972673,40.1813354562596,9,"Hello",0
"1460",1460,"Restaurants, cafe, fast-food",44.5214974905317,40.1818198581222,9,"Hello",0
"1461",1461,"Restaurants, cafe, fast-food",44.5262018778431,40.1784332964458,9,"Hello",0
"1462",1462,"Restaurants, cafe, fast-food",44.516627813208,40.1831896575921,9,"Hello",0
"1463",1463,"Restaurants, cafe, fast-food",44.5177029169401,40.1849207579568,9,"Hello",0
"1464",1464,"Restaurants, cafe, fast-food",44.5184876851723,40.1863760037997,9,"Hello",0
"1465",1465,"Restaurants, cafe, fast-food",44.51883784847,40.1862318874716,9,"Hello",0
"1466",1466,"Restaurants, cafe, fast-food",44.521218563636,40.1865517566787,9,"Hello",0
"1467",1467,"Restaurants, cafe, fast-food",44.5197211618889,40.1868963984486,9,"Hello",0
"1468",1468,"Restaurants, cafe, fast-food",44.520059826751,40.1868627715908,9,"Hello",0
"1469",1469,"Restaurants, cafe, fast-food",44.5226808412555,40.1873198895518,9,"Hello",0
"1470",1470,"Restaurants, cafe, fast-food",44.5211738275348,40.1887822208552,9,"Hello",0
"1471",1471,"Restaurants, cafe, fast-food",44.5235084591267,40.1883286126126,9,"Hello",0
"1472",1472,"Restaurants, cafe, fast-food",44.5226016996789,40.2024998634282,4,"Hello",0
"1473",1473,"Restaurants, cafe, fast-food",44.5187757748839,40.2062008150851,4,"Hello",0
"1474",1474,"Restaurants, cafe, fast-food",44.521161610447,40.2065938616675,4,"Hello",0
"1475",1475,"Restaurants, cafe, fast-food",44.5247511884908,40.2064238550645,4,"Hello",0
"1476",1476,"Restaurants, cafe, fast-food",44.5318434774904,40.2021518017992,3,"Hello",0
"1477",1477,"Restaurants, cafe, fast-food",44.5381979801472,40.2059125977714,3,"Hello",0
"1478",1478,"Restaurants, cafe, fast-food",44.5448968070525,40.2023257985318,3,"Hello",0
"1479",1479,"Restaurants, cafe, fast-food",44.5630554420372,40.194929171227,2,"Hello",0
"1480",1480,"Restaurants, cafe, fast-food",44.5627193822894,40.2155901564178,1,"Hello",0
"1481",1481,"Restaurants, cafe, fast-food",44.5620760987144,40.2181777986228,1,"Hello",0
"1482",1482,"Restaurants, cafe, fast-food",44.5621060126134,40.2180615993292,1,"Hello",0
"1483",1483,"Restaurants, cafe, fast-food",44.5614612019024,40.2190169107471,1,"Hello",0
"1484",1484,"Shops",44.5668713955326,40.2001056600326,2,"Hello",0
"1485",1485,"Shops",44.5137164632037,40.1703439989986,9,"Hello",0
"1486",1486,"Shops",44.513499250568,40.1735411071624,9,"Hello",0
"1487",1487,"Barbershops, beauty salons",44.4360846851708,40.1430730557946,8,"Hello",0
"1488",1488,"Barbershops, beauty salons",44.4448987750755,40.1727943027548,6,"Hello",0
"1489",1489,"Barbershops, beauty salons",44.456171913239,40.1722173769954,6,"Hello",0
"1490",1490,"Barbershops, beauty salons",44.4792596041877,40.154465710353,8,"Hello",0
"1491",1491,"Barbershops, beauty salons",44.4909803728572,40.1467878930949,8,"Hello",0
"1492",1492,"Barbershops, beauty salons",44.4945456065569,40.1491090654313,8,"Hello",0
"1493",1493,"Barbershops, beauty salons",44.4852305262182,40.1512383162915,8,"Hello",0
"1494",1494,"Barbershops, beauty salons",44.4975717612545,40.1525378062818,8,"Hello",0
"1495",1495,"Barbershops, beauty salons",44.5100621166279,40.1533486875216,11,"Hello",0
"1496",1496,"Barbershops, beauty salons",44.5195511108056,40.1417738654268,11,"Hello",0
"1497",1497,"Barbershops, beauty salons",44.5050022659586,40.1801431046654,9,"Hello",0
"1498",1498,"Barbershops, beauty salons",44.5081315472508,40.1779993859479,9,"Hello",0
"1499",1499,"Barbershops, beauty salons",44.4927105280945,40.2000808221735,4,"Hello",0
"1500",1500,"Barbershops, beauty salons",44.4935694971691,40.2009953571211,4,"Hello",0
"1501",1501,"Barbershops, beauty salons",44.4952301228034,40.1962493019256,4,"Hello",0
"1502",1502,"Barbershops, beauty salons",44.5128345870893,40.188116767603,9,"Hello",0
"1503",1503,"Barbershops, beauty salons",44.5025287548238,40.2041615191833,4,"Hello",0
"1504",1504,"Barbershops, beauty salons",44.5008640867708,40.2059582900053,4,"Hello",0
"1505",1505,"Barbershops, beauty salons",44.5011763411635,40.2063411156192,4,"Hello",0
"1506",1506,"Barbershops, beauty salons",44.5023654411051,40.207177287058,4,"Hello",0
"1507",1507,"Barbershops, beauty salons",44.5040206768476,40.2047070937923,4,"Hello",0
"1508",1508,"Barbershops, beauty salons",44.5173701809588,40.170250095355,9,"Hello",0
"1509",1509,"Barbershops, beauty salons",44.5215107855979,40.1792908140304,9,"Hello",0
"1510",1510,"Barbershops, beauty salons",44.519669329097,40.1805995129487,9,"Hello",0
"1511",1511,"Barbershops, beauty salons",44.5243906945673,40.177261004192,9,"Hello",0
"1512",1512,"Barbershops, beauty salons",44.5245727830754,40.1776354810151,9,"Hello",0
"1513",1513,"Barbershops, beauty salons",44.5193147640544,40.2061840750509,4,"Hello",0
"1514",1514,"Barbershops, beauty salons",44.5285415400006,40.206588373164,3,"Hello",0
"1515",1515,"Barbershops, beauty salons",44.5290652578112,40.2093087640624,4,"Hello",0
"1516",1516,"Barbershops, beauty salons",44.5439213264854,40.2028867565658,3,"Hello",0
"1517",1517,"Barbershops, beauty salons",44.5421847033782,40.2038627960142,3,"Hello",0
"1518",1518,"Barbershops, beauty salons",44.5426092471814,40.204400071398,3,"Hello",0
"1519",1519,"Barbershops, beauty salons",44.5441574935736,40.2054886739113,3,"Hello",0
"1520",1520,"Barbershops, beauty salons",44.5443491042237,40.2056619073999,3,"Hello",0
"1521",1521,"Barbershops, beauty salons",44.5450592224558,40.2084383167142,3,"Hello",0
"1522",1522,"Barbershops, beauty salons",44.546250298691,40.2077878750451,3,"Hello",0
"1523",1523,"Barbershops, beauty salons",44.4729284577283,40.210890606107,13,"Hello",0
"1524",1524,"Barbershops, beauty salons",44.507610344723,40.210177965384,4,"Hello",0
"1525",1525,"Barbershops, beauty salons",44.5426930599975,40.220749017124,3,"Hello",0
"1526",1526,"Barbershops, beauty salons",44.5669986868083,40.1756831821523,2,"Hello",0
"1527",1527,"Barbershops, beauty salons",44.5726183675627,40.1768159670982,2,"Hello",0
"1528",1528,"Barbershops, beauty salons",44.5740057256875,40.1759925995976,2,"Hello",0
"1529",1529,"Barbershops, beauty salons",44.5662666496833,40.1799833953575,2,"Hello",0
"1530",1530,"Barbershops, beauty salons",44.5672508439086,40.1824260762097,2,"Hello",0
"1531",1531,"Barbershops, beauty salons",44.5715717404252,40.188282290874,2,"Hello",0
"1532",1532,"Barbershops, beauty salons",44.5706615673793,40.1997956664327,2,"Hello",0
"1533",1533,"Barbershops, beauty salons",44.5694487519143,40.2034608829763,2,"Hello",0
"1534",1534,"Barbershops, beauty salons",44.5638359881875,40.2178180191714,1,"Hello",0
"1535",1535,"Barbershops, beauty salons",44.5812597114383,40.2128150690702,1,"Hello",0
"1536",1536,"Barbershops, beauty salons",44.5823801800922,40.2177263076882,1,"Hello",0
"1537",1537,"Barbershops, beauty salons",44.5713996232168,40.2210211894844,1,"Hello",0
"1538",1538,"Hospitals, pharmacies",44.465213007416,40.1729983706208,6,"Hello",0
"1539",1539,"Hospitals, pharmacies",44.4621325944752,40.1874623565527,6,"Hello",0
"1540",1540,"Hospitals, pharmacies",44.4751705628459,40.1502317197215,8,"Hello",0
"1541",1541,"Hospitals, pharmacies",44.4737186158522,40.1523586009082,8,"Hello",0
"1542",1542,"Hospitals, pharmacies",44.4745967190424,40.1523433581304,8,"Hello",0
"1543",1543,"Hospitals, pharmacies",44.4774024271693,40.1563005979524,8,"Hello",0
"1544",1544,"Hospitals, pharmacies",44.5150281831816,40.149532311711,11,"Hello",0
"1545",1545,"Hospitals, pharmacies",44.5117522070035,40.1636623756114,9,"Hello",0
"1546",1546,"Hospitals, pharmacies",44.5234700112326,40.1297699953472,11,"Hello",0
"1547",1547,"Hospitals, pharmacies",44.5212119161029,40.1593298219411,11,"Hello",0
"1548",1548,"Hospitals, pharmacies",44.5276264262207,40.1597742871619,11,"Hello",0
"1549",1549,"Hospitals, pharmacies",44.4981571034936,40.1815005842879,9,"Hello",0
"1550",1550,"Hospitals, pharmacies",44.4985981762981,40.181509712301,9,"Hello",0
"1551",1551,"Hospitals, pharmacies",44.503152185631,40.1799306163931,9,"Hello",0
"1552",1552,"Hospitals, pharmacies",44.497690518535,40.1836995763788,9,"Hello",0
"1553",1553,"Hospitals, pharmacies",44.4992188223279,40.18267657797,9,"Hello",0
"1554",1554,"Hospitals, pharmacies",44.5088832574806,40.1847695011863,9,"Hello",0
"1555",1555,"Hospitals, pharmacies",44.5065610226396,40.1877236139026,9,"Hello",0
"1556",1556,"Hospitals, pharmacies",44.5117099861851,40.1853949086871,9,"Hello",0
"1557",1557,"Hospitals, pharmacies",44.4777529497932,40.2061711083822,13,"Hello",0
"1558",1558,"Hospitals, pharmacies",44.4901694636503,40.2014856563954,4,"Hello",0
"1559",1559,"Hospitals, pharmacies",44.5016210970607,40.2017651103008,4,"Hello",0
"1560",1560,"Hospitals, pharmacies",44.4996901683575,40.2085279826377,4,"Hello",0
"1561",1561,"Hospitals, pharmacies",44.5014408950147,40.209190971676,4,"Hello",0
"1562",1562,"Hospitals, pharmacies",44.5087172488161,40.2072260656937,4,"Hello",0
"1563",1563,"Hospitals, pharmacies",44.5215990001588,40.1851908094737,9,"Hello",0
"1564",1564,"Hospitals, pharmacies",44.5220940617119,40.1850471023962,9,"Hello",0
"1565",1565,"Hospitals, pharmacies",44.5219832994374,40.1853776144938,9,"Hello",0
"1566",1566,"Hospitals, pharmacies",44.5361943777376,40.1819300799956,10,"Hello",0
"1567",1567,"Hospitals, pharmacies",44.5375838019875,40.184274757425,10,"Hello",0
"1568",1568,"Hospitals, pharmacies",44.5346271768929,40.1868113018781,10,"Hello",0
"1569",1569,"Hospitals, pharmacies",44.527107289818,40.1891558792242,9,"Hello",0
"1570",1570,"Hospitals, pharmacies",44.526304195954,40.1896210106777,9,"Hello",0
"1571",1571,"Hospitals, pharmacies",44.5264899675547,40.1898058134223,9,"Hello",0
"1572",1572,"Hospitals, pharmacies",44.5274225086512,40.1899646075061,9,"Hello",0
"1573",1573,"Hospitals, pharmacies",44.5280143187603,40.1897083682948,9,"Hello",0
"1574",1574,"Hospitals, pharmacies",44.5282069175573,40.1899008565984,9,"Hello",0
"1575",1575,"Hospitals, pharmacies",44.5238746124365,40.2091719684588,4,"Hello",0
"1576",1576,"Hospitals, pharmacies",44.5326415407889,40.2042748607486,3,"Hello",0
"1577",1577,"Hospitals, pharmacies",44.5369751933825,40.1997886678889,3,"Hello",0
"1578",1578,"Hospitals, pharmacies",44.5327164602836,40.205499994133,3,"Hello",0
"1579",1579,"Hospitals, pharmacies",44.5345694152201,40.2053515961678,3,"Hello",0
"1580",1580,"Hospitals, pharmacies",44.5360908918168,40.2098127924218,3,"Hello",0
"1581",1581,"Hospitals, pharmacies",44.5601407682663,40.1930026221986,2,"Hello",0
"1582",1582,"Hospitals, pharmacies",44.5431078121641,40.2047635583181,3,"Hello",0
"1583",1583,"Hospitals, pharmacies",44.4801073443213,40.2104586869022,5,"Hello",0
"1584",1584,"Hospitals, pharmacies",44.5151362505103,40.2134249202754,4,"Hello",0
"1585",1585,"Hospitals, pharmacies",44.5239688457098,40.210275106686,4,"Hello",0
"1586",1586,"Hospitals, pharmacies",44.5246062902355,40.211109102941,4,"Hello",0
"1587",1587,"Hospitals, pharmacies",44.5616789535273,40.1941920030152,2,"Hello",0
"1588",1588,"Hospitals, pharmacies",44.5772455895913,40.2152099897515,1,"Hello",0
"1589",1589,"Hospitals, pharmacies",44.561599003467,40.2249308714134,1,"Hello",0
"1590",1590,"Hospitals, pharmacies",44.560632865379,40.2259847136643,1,"Hello",0
"1592",1592,"Shops",44.512177469459,40.1849712683095,9,"Hello",0
"1593",1593,"Shops",44.484271844147,40.1423696598124,8,"Hello",0
"1594",1594,"Shops",44.4818745101482,40.1444022984326,8,"Hello",0
"1595",1595,"Shops",44.4791946559926,40.1540646718156,8,"Hello",0
"1596",1596,"Shops",44.481511860268,40.153942457923,8,"Hello",0
"1597",1597,"Shops",44.4852173209835,40.1509559077226,8,"Hello",0
"1598",1598,"Shops",44.4859825059425,40.1509599588142,8,"Hello",0
"1599",1599,"Shops",44.4870073040186,40.1510551937282,8,"Hello",0
"1600",1600,"Shops",44.4972518711818,40.1480135841467,8,"Hello",0
"1601",1601,"Shops",44.5162367765648,40.1489328035892,11,"Hello",0
"1602",1602,"Shops",44.5099075165675,40.1514613996919,11,"Hello",0
"1603",1603,"Shops",44.508854601223,40.1560039983397,11,"Hello",0
"1604",1604,"Shops",44.5249648976969,40.1319793858591,11,"Hello",0
"1605",1605,"Shops",44.52032366195,40.1417626032419,11,"Hello",0
"1606",1606,"Shops",44.5215366570781,40.1416787548436,11,"Hello",0
"1607",1607,"Shops",44.5220814852979,40.1422523005432,11,"Hello",0
"1608",1608,"Shops",44.5220840005807,40.1424388803981,11,"Hello",0
"1609",1609,"Shops",44.5224907577414,40.1420523978923,11,"Hello",0
"1610",1610,"Shops",44.5279347280262,40.1413558585707,11,"Hello",0
"1611",1611,"Shops",44.4737896725912,40.1955518089715,13,"Hello",0
"1612",1612,"Shops",44.5067510163222,40.2093989090585,4,"Hello",0
"1613",1613,"Shops",44.5185909914299,40.1778761856092,9,"Hello",0
"1614",1614,"Shops",44.5201023170639,40.1777492100957,9,"Hello",0
"1615",1615,"Shops",44.5182259160985,40.1876908795853,9,"Hello",0
"1616",1616,"Shops",44.5122214869079,40.1863677685892,9,"Hello",0
"1617",1617,"Shops",44.5104803722242,40.1734941575686,9,"Hello",0
"1618",1618,"Shops",44.5125922216256,40.1741563223035,9,"Hello",0
"1619",1619,"Shops",44.5130926730704,40.185744703389,9,"Hello",0
"1620",1620,"Shops",44.5178108944372,40.1831519110962,9,"Hello",0
"1621",1621,"Shops",44.5171270070114,40.1853691732787,9,"Hello",0
"1622",1622,"Shops",44.5224620116523,40.1865435901161,9,"Hello",0
"1623",1623,"Schools, learning centers, kindergartens",44.4462177714072,40.1628475671479,6,"Hello",0
"1624",1624,"Schools, learning centers, kindergartens",44.4682187703567,40.1485311830593,8,"Hello",0
"1625",1625,"Schools, learning centers, kindergartens",44.4246295483308,40.1865800994471,6,"Hello",0
"1626",1626,"Schools, learning centers, kindergartens",44.4192490889365,40.1903638556389,6,"Hello",0
"1627",1627,"Schools, learning centers, kindergartens",44.4342036129659,40.1706540585717,6,"Hello",0
"1628",1628,"Schools, learning centers, kindergartens",44.440780358824,40.171291196689,6,"Hello",0
"1629",1629,"Schools, learning centers, kindergartens",44.4476133940326,40.1702083603605,6,"Hello",0
"1630",1630,"Schools, learning centers, kindergartens",44.4475920141288,40.1712638771639,6,"Hello",0
"1631",1631,"Schools, learning centers, kindergartens",44.4428340872265,40.1782584834234,6,"Hello",0
"1632",1632,"Schools, learning centers, kindergartens",44.4439902189972,40.1784838802635,6,"Hello",0
"1633",1633,"Schools, learning centers, kindergartens",44.4449288686375,40.1793773613452,6,"Hello",0
"1634",1634,"Schools, learning centers, kindergartens",44.4503153467442,40.1785215607219,6,"Hello",0
"1635",1635,"Schools, learning centers, kindergartens",44.4558991847187,40.1713349902765,6,"Hello",0
"1636",1636,"Schools, learning centers, kindergartens",44.4683914265543,40.1692802992488,6,"Hello",0
"1637",1637,"Schools, learning centers, kindergartens",44.4696942532109,40.2070820622784,13,"Hello",0
"1638",1638,"Schools, learning centers, kindergartens",44.4714296186767,40.2052150670086,13,"Hello",0
"1639",1639,"Schools, learning centers, kindergartens",44.4752139514741,40.1201563050584,8,"Hello",0
"1640",1640,"Schools, learning centers, kindergartens",44.4837800165289,40.1433896949165,8,"Hello",0
"1641",1641,"Schools, learning centers, kindergartens",44.4777170171818,40.1496287159134,8,"Hello",0
"1642",1642,"Schools, learning centers, kindergartens",44.4771840467237,40.1541183634674,8,"Hello",0
"1643",1643,"Schools, learning centers, kindergartens",44.4920463137734,40.1508327956205,8,"Hello",0
"1644",1644,"Schools, learning centers, kindergartens",44.4847143542559,40.1557967211284,8,"Hello",0
"1645",1645,"Schools, learning centers, kindergartens",44.4903696981271,40.156812915806,8,"Hello",0
"1646",1646,"Schools, learning centers, kindergartens",44.5093431050745,40.1531320643955,11,"Hello",0
"1647",1647,"Schools, learning centers, kindergartens",44.5121441419619,40.1645218647146,9,"Hello",0
"1648",1648,"Schools, learning centers, kindergartens",44.5251531845804,40.1275987912273,11,"Hello",0
"1649",1649,"Schools, learning centers, kindergartens",44.5032898075325,40.1759762639292,9,"Hello",0
"1650",1650,"Schools, learning centers, kindergartens",44.5081861648201,40.1847632560039,9,"Hello",0
"1651",1651,"Schools, learning centers, kindergartens",44.4775005231983,40.1903932947774,13,"Hello",0
"1652",1652,"Schools, learning centers, kindergartens",44.4743532756004,40.2029443203676,13,"Hello",0
"1653",1653,"Schools, learning centers, kindergartens",44.4957188063179,40.1976492066155,4,"Hello",0
"1654",1654,"Schools, learning centers, kindergartens",44.4975191199788,40.201052167798,4,"Hello",0
"1655",1655,"Schools, learning centers, kindergartens",44.5100461266159,40.2085720952099,4,"Hello",0
"1656",1656,"Schools, learning centers, kindergartens",44.5182466671815,40.1676111988298,9,"Hello",0
"1657",1657,"Schools, learning centers, kindergartens",44.520413762973,40.1699554100507,9,"Hello",0
"1658",1658,"Schools, learning centers, kindergartens",44.537887342722,40.1747411936486,10,"Hello",0
"1659",1659,"Schools, learning centers, kindergartens",44.5404260715464,40.1860960060819,10,"Hello",0
"1660",1660,"Schools, learning centers, kindergartens",44.5430255264841,40.1863289944596,10,"Hello",0
"1661",1661,"Schools, learning centers, kindergartens",44.5240707146631,40.1928596178733,9,"Hello",0
"1662",1662,"Schools, learning centers, kindergartens",44.5226175100279,40.1984758792353,3,"Hello",0
"1663",1663,"Schools, learning centers, kindergartens",44.5236055670089,40.2018788675391,3,"Hello",0
"1664",1664,"Schools, learning centers, kindergartens",44.5269357115987,40.2096874545642,4,"Hello",0
"1665",1665,"Schools, learning centers, kindergartens",44.4900021973444,40.21667336591,5,"Hello",0
"1666",1666,"Schools, learning centers, kindergartens",44.4933437505382,40.2192283848437,5,"Hello",0
"1667",1667,"Schools, learning centers, kindergartens",44.5349028698536,40.2206879016579,3,"Hello",0
"1668",1668,"Schools, learning centers, kindergartens",44.5633706608704,40.1767401924472,2,"Hello",0
"1669",1669,"Schools, learning centers, kindergartens",44.566983325617,40.1716296009492,2,"Hello",0
"1670",1670,"Schools, learning centers, kindergartens",44.565541529586,40.1863482099602,2,"Hello",0
"1671",1671,"Schools, learning centers, kindergartens",44.5947986702429,40.1852094762733,2,"Hello",0
"1672",1672,"Schools, learning centers, kindergartens",44.595985973554,40.1872603909614,2,"Hello",0
"1673",1673,"Schools, learning centers, kindergartens",44.5735826191887,40.1901737018282,2,"Hello",0
"1674",1674,"Schools, learning centers, kindergartens",44.5622774111696,40.2017646986337,2,"Hello",0
"1675",1675,"Schools, learning centers, kindergartens",44.5824915711874,40.2138147694132,1,"Hello",0
"1676",1676,"Schools, learning centers, kindergartens",44.570039124719,40.2222681748763,1,"Hello",0
"1677",1677,"Schools, learning centers, kindergartens",44.5742582421139,40.2223085746242,1,"Hello",0
"1678",1678,"Shops",44.442013566046,40.1622763921866,6,"Hello",0
"1679",1679,"Shops",44.480686488185,40.1534181715601,8,"Hello",0
"1680",1680,"Shops",44.5220367491968,40.1437765818338,11,"Hello",0
"1681",1681,"Shops",44.4934070817658,40.1789530656815,9,"Hello",0
"1682",1682,"Shops",44.5157547405834,40.204038160533,4,"Hello",0
"1683",1683,"Shops",44.5200233551505,40.1996847188437,4,"Hello",0
"1684",1684,"Shops",44.5217050013623,40.2007784057648,3,"Hello",0
"1685",1685,"Shops",44.5179700759056,40.2040007686842,4,"Hello",0
"1686",1686,"Shops",44.5228668823508,40.2027219550417,4,"Hello",0
"1687",1687,"Shops",44.5458369838288,40.2080426052389,3,"Hello",0
"1688",1688,"Shops",44.5365872110113,40.2156108727646,3,"Hello",0
"1689",1689,"Supermarkets, malls",44.4468067069075,40.1582897729397,6,"Hello",0
"1690",1690,"Supermarkets, malls",44.510519269276,40.1463519949459,11,"Hello",0
"1691",1691,"Supermarkets, malls",44.5000198500667,40.1551557986866,8,"Hello",0
"1692",1692,"Supermarkets, malls",44.494489192357,40.1986227827357,4,"Hello",0
"1693",1693,"Shops",44.4636465252236,40.1453907156543,8,"Hello",0
"1694",1694,"Shops",44.4817969855392,40.1538301994627,8,"Hello",0
"1695",1695,"Shops",44.4939196604669,40.1969627752441,4,"Hello",0
"1696",1696,"Shops",44.5440593975446,40.2032202005558,3,"Hello",0
"1697",1697,"Hospitals, pharmacies",44.5120899735503,40.142708276907,11,"Hello",0
"1698",1698,"Supermarkets, malls",44.572508413772,40.2050091750278,2,"Hello",0
"1699",1699,"Barbershops, beauty salons",44.5045455624681,40.2055526845946,4,"Hello",0
"1700",1700,"Shops",44.5113377243314,40.2071394853063,4,"Hello",0
"1701",1701,"Hospitals, pharmacies",44.4435053982383,40.1658712818418,6,"Hello",0
"1702",1702,"Hospitals, pharmacies",44.4621824509735,40.1449548772083,8,"Hello",0
"1703",1703,"Hospitals, pharmacies",44.463137270289,40.1457298670338,8,"Hello",0
"1704",1704,"Hospitals, pharmacies",44.4637020411081,40.1455965825977,8,"Hello",0
"1705",1705,"Hospitals, pharmacies",44.438837752022,40.1763215085204,6,"Hello",0
"1706",1706,"Hospitals, pharmacies",44.4456324291681,40.173138808493,6,"Hello",0
"1707",1707,"Hospitals, pharmacies",44.4463830614195,40.1780319190362,6,"Hello",0
"1708",1708,"Hospitals, pharmacies",44.4564481451889,40.1721998735197,6,"Hello",0
"1709",1709,"Hospitals, pharmacies",44.4575484017489,40.1728216903042,6,"Hello",0
"1710",1710,"Hospitals, pharmacies",44.4605105065667,40.1833713208887,6,"Hello",0
"1711",1711,"Hospitals, pharmacies",44.4609650541005,40.183286288526,6,"Hello",0
"1712",1712,"Hospitals, pharmacies",44.4689614076021,40.2034803680607,13,"Hello",0
"1713",1713,"Hospitals, pharmacies",44.4688591793227,40.2037915797773,13,"Hello",0
"1714",1714,"Hospitals, pharmacies",44.4678143488158,40.2081542938019,13,"Hello",0
"1715",1715,"Hospitals, pharmacies",44.4807058917951,40.1489514116977,8,"Hello",0
"1716",1716,"Hospitals, pharmacies",44.4836395200185,40.1503518803963,8,"Hello",0
"1717",1717,"Hospitals, pharmacies",44.4788554521414,40.1542112595371,8,"Hello",0
"1718",1718,"Hospitals, pharmacies",44.4788359586997,40.1548773199483,8,"Hello",0
"1719",1719,"Hospitals, pharmacies",44.487443256426,40.1477734603085,8,"Hello",0
"1720",1720,"Hospitals, pharmacies",44.4875209606981,40.1482142932407,8,"Hello",0
"1721",1721,"Hospitals, pharmacies",44.4837194700788,40.1503648577364,8,"Hello",0
"1722",1722,"Hospitals, pharmacies",44.4901709907862,40.1516660809854,8,"Hello",0
"1723",1723,"Hospitals, pharmacies",44.4919223462642,40.1518466614198,8,"Hello",0
"1724",1724,"Hospitals, pharmacies",44.4923680004766,40.1520939116465,8,"Hello",0
"1725",1725,"Hospitals, pharmacies",44.4925932979499,40.1519031699514,8,"Hello",0
"1726",1726,"Hospitals, pharmacies",44.4932930855562,40.1515889050183,8,"Hello",0
"1727",1727,"Hospitals, pharmacies",44.4978214030719,40.1506728800137,8,"Hello",0
"1728",1728,"Hospitals, pharmacies",44.4990307151074,40.1525748145357,8,"Hello",0
"1729",1729,"Hospitals, pharmacies",44.4991121024721,40.1526154617969,8,"Hello",0
"1730",1730,"Hospitals, pharmacies",44.5162349799343,40.1489668612305,11,"Hello",0
"1731",1731,"Hospitals, pharmacies",44.5162753142905,40.1492472868052,11,"Hello",0
"1732",1732,"Hospitals, pharmacies",44.516038069224,40.1501890111333,11,"Hello",0
"1733",1733,"Hospitals, pharmacies",44.5106736896734,40.1558211632571,11,"Hello",0
"1734",1734,"Hospitals, pharmacies",44.5123903701813,40.1633109567649,9,"Hello",0
"1735",1735,"Hospitals, pharmacies",44.5131507042378,40.1634989204219,9,"Hello",0
"1736",1736,"Hospitals, pharmacies",44.5127249027931,40.1647865055341,9,"Hello",0
"1737",1737,"Hospitals, pharmacies",44.516414283665,40.1637902012771,9,"Hello",0
"1738",1738,"Hospitals, pharmacies",44.5149341295713,40.1657619949494,9,"Hello",0
"1739",1739,"Hospitals, pharmacies",44.5246530026302,40.1307286109625,11,"Hello",0
"1740",1740,"Hospitals, pharmacies",44.520058119952,40.1418450781012,11,"Hello",0
"1741",1741,"Hospitals, pharmacies",44.5220340542509,40.1414550899365,11,"Hello",0
"1742",1742,"Hospitals, pharmacies",44.5277178747166,40.1418352580358,11,"Hello",0
"1743",1743,"Hospitals, pharmacies",44.5181319523198,40.1491156572171,11,"Hello",0
"1744",1744,"Hospitals, pharmacies",44.5045090010361,40.1763062711222,9,"Hello",0
"1745",1745,"Hospitals, pharmacies",44.5165685243993,40.169700879995,9,"Hello",0
"1746",1746,"Hospitals, pharmacies",44.5073911557936,40.1719487153072,9,"Hello",0
"1747",1747,"Hospitals, pharmacies",44.5130915950921,40.1733259212573,9,"Hello",0
