"","TYPE","point","lon","lat"
"1693","School/kindergarten",7,44.4970093260551,40.1930028966788
"1694","healthcare",10,44.4986512667314,40.1929305711127
"1695","healthcare",10,44.4983805145048,40.1931636732539
"1696","mall/shop(non-food)",14,44.4987343608952,40.1934229872938
"1697","bus_stop",4,44.4992813450717,40.1927004188455
"1698","state institutions/NGO",4,44.5000815643268,40.1922397002429
"1699","healthcare",10,44.4987740664307,40.1929113574769
"1700","bank/atm",10,44.4991978915818,40.1931518706331
"1701","state institutions/NGO",4,44.5021258604188,40.1903135551699
"1702","mall/shop(non-food)",14,44.5003735167941,40.1921785590671
"1703","School/kindergarten",7,44.5003886983224,40.1927931934968
"1704","supermarket/shop(food)",10,44.5040823911077,40.1909065905227
"1705","pub/bar",4,44.5040029800365,40.1919606874257
"1706","cinema/theatre/museum",6,44.5050425104833,40.1907775121053
"1707","post_office",3,44.5046856996525,40.1918972815
"1708","bank/atm",10,44.5047776871376,40.1918900762775
"1709","supermarket/shop(food)",10,44.5048890782328,40.1918657843785
"1710","bus_stop",4,44.5049130632509,40.1919746175075
"1711","supermarket/shop(food)",10,44.5050906601825,40.1918837631294
"1712","bank/atm",10,44.5050346951403,40.1919073001892
"1713","beauty_salon",4,44.5052314261876,40.1918461587137
"1714","School/kindergarten",7,44.5054660661398,40.1917721850031
"1715","restaurant/cafe",6,44.5040591247418,40.1929956915737
"1716","restaurant/cafe",6,44.504094698027,40.1930280802307
"1717","playground/attraction",4,44.5044575275703,40.1924341713604
"1718","bus_stop",4,44.5050250831668,40.1922252212489
"1719","university",6,44.5044128813007,40.1932488990943
"1720","mall/shop(non-food)",14,44.496651796572,40.1940709592701
"1721","mall/shop(non-food)",14,44.4966877291834,40.1946857824038
"1722","bank/atm",10,44.4951616711787,40.1951865572166
"1723","state institutions/NGO",4,44.4946959845354,40.1954755063064
"1724","healthcare",10,44.495289052286,40.195537673772
"1725","mall/shop(non-food)",14,44.4954335912152,40.1954521763377
"1726","mall/shop(non-food)",14,44.4953901127555,40.1954819563552
"1727","state institutions/NGO",4,44.4976432671511,40.1936197880785
"1728","mall/shop(non-food)",14,44.4978841953103,40.1939665897449
"1729","mall/shop(non-food)",14,44.4980091509663,40.1938607790565
"1730","restaurant/cafe",6,44.4984431270801,40.1936097010229
"1731","mall/shop(non-food)",14,44.4986229697999,40.1935121927412
"1732","supermarket/shop(food)",10,44.4988357806908,40.1959976151823
"1733","healthcare",10,44.4991501910402,40.1958957188387
"1734","beauty_salon",4,44.4952301228034,40.1962493019256
"1735","supermarket/shop(food)",10,44.4947607530674,40.1970237062586
"1736","School/kindergarten",7,44.4957188063179,40.1976492066155
"1737","state institutions/NGO",4,44.4948091722612,40.1988158632651
"1738","supermarket/shop(food)",10,44.4970839760552,40.1979144043997
"1739","healthcare",10,44.4960110282798,40.1987493761086
"1740","supermarket/shop(food)",10,44.4968773635398,40.1986796640149
"1741","mall/shop(non-food)",14,44.4966981496407,40.1989356634879
"1742","supermarket/shop(food)",10,44.4980096899555,40.1970180111323
"1743","state institutions/NGO",4,44.4978049639022,40.1971813169735
"1744","sport/fitness",4,44.4978037062608,40.1974301174696
"1745","state institutions/NGO",4,44.5000162568056,40.1970320774072
"1746","supermarket/shop(food)",10,44.4978139470551,40.198609677392
"1747","bank/atm",10,44.498071494047,40.1986854962302
"1748","supermarket/shop(food)",10,44.5001665449526,40.1937697899667
"1749","sport/fitness",4,44.5039562676418,40.1934818629022
"1750","restaurant/cafe",6,44.5039576151147,40.1936532743476
"1751","healthcare",10,44.5012049075896,40.1988724013119
"1752","healthcare",10,44.5022085952565,40.1980871769389
"1753","restaurant/cafe",6,44.507539287984,40.1885458783007
"1754","supermarket/shop(food)",10,44.5074421801018,40.1891818876915
"1755","state institutions/NGO",4,44.5073023124121,40.1896033744444
"1756","state institutions/NGO",4,44.5090323778177,40.1883104956697
"1757","restaurant/cafe",6,44.5065293121101,40.1909814572647
"1758","sport/fitness",4,44.5056924415914,40.1917214052292
"1759","bank/atm",10,44.5057714933364,40.1918607064099
"1760","state institutions/NGO",4,44.5078780426776,40.191711660998
"1761","bank/atm",10,44.5089087696346,40.1918528149713
"1762","beauty_salon",4,44.5128345870893,40.188116767603
"1763","restaurant/cafe",6,44.5130651846227,40.1881652854527
"1764","restaurant/cafe",6,44.5136843035166,40.1881519035881
"1765","pub/bar",4,44.5131132444904,40.1890482768048
"1766","bank/atm",10,44.5131914877517,40.1892186700979
"1767","cinema/theatre/museum",6,44.5133481539372,40.1902659995763
"1768","bank/atm",10,44.5141334611586,40.1881053072289
"1769","bank/atm",10,44.5141295984029,40.1881097678538
"1770","bank/atm",10,44.514125196658,40.1881145716033
"1771","mall/shop(non-food)",14,44.5142519489446,40.1880539757091
"1772","supermarket/shop(food)",10,44.514281593349,40.1886064051309
"1773","bank/atm",10,44.5143879538786,40.1885189088453
"1774","bank/atm",10,44.5144480511711,40.1885211734565
"1775","bank/atm",10,44.5145706712074,40.1882488705778
"1776","mall/shop(non-food)",14,44.5149048444931,40.1886528638971
"1777","bank/atm",10,44.5150239610998,40.1886316589398
"1778","pub/bar",4,44.5149957539998,40.188657804857
"1779","bank/atm",10,44.5151533185007,40.1885589855894
"1780","healthcare",10,44.514147474877,40.1887415952482
"1781","healthcare",10,44.5140987861886,40.1888295716164
"1782","restaurant/cafe",6,44.5140074275242,40.1889084208541
"1783","bank/atm",10,44.5139829933485,40.1889384096176
"1784","School/kindergarten",7,44.5142068535173,40.1886882054778
"1785","supermarket/shop(food)",10,44.5138572292087,40.1893294975638
"1786","pub/bar",4,44.5140884555629,40.1892881174228
"1787","restaurant/cafe",6,44.5149974607989,40.1887265665125
"1788","restaurant/cafe",6,44.5150075219301,40.1889052641414
"1789","restaurant/cafe",6,44.5150075219301,40.1889052641414
"1790","restaurant/cafe",6,44.5150129118218,40.1889852112769
"1791","restaurant/cafe",6,44.5146022919054,40.1892579915663
"1792","restaurant/cafe",6,44.5147403629646,40.189288391918
"1793","restaurant/cafe",6,44.5150182118819,40.1890896570921
"1794","pub/bar",4,44.5150209966593,40.1891564968396
"1795","bank/atm",10,44.515020098344,40.1892722653223
"1796","playground/attraction",4,44.5157479133872,40.1881053758539
"1797","playground/attraction",4,44.515348702075,40.1886711179974
"1798","restaurant/cafe",6,44.5157021891393,40.1886081893677
"1799","playground/attraction",4,44.5159272171179,40.1881460704669
"1800","bank/atm",10,44.5159312595367,40.1884653130257
"1801","cinema/theatre/museum",6,44.5162341714505,40.1884240696068
"1802","restaurant/cafe",6,44.5156829651922,40.1887621139278
"1803","restaurant/cafe",6,44.5157606694643,40.1891293903791
"1804","restaurant/cafe",6,44.5157727967206,40.1892352084495
"1805","restaurant/cafe",6,44.5157727967206,40.1892352084495
"1806","School/kindergarten",7,44.5161943760834,40.1891681629079
"1807","restaurant/cafe",6,44.5160665458185,40.1892330811099
"1808","restaurant/cafe",6,44.5142545540589,40.189532898089
"1809","restaurant/cafe",6,44.5150300696437,40.1897343765502
"1810","restaurant/cafe",6,44.5151192723514,40.1901295086612
"1811","healthcare",10,44.5151476591144,40.1903598755213
"1812","restaurant/cafe",6,44.5158990998495,40.1894646862399
"1813","restaurant/cafe",6,44.5158280431106,40.1898707996372
"1814","restaurant/cafe",6,44.515865682521,40.1900018698497
"1815","restaurant/cafe",6,44.5158549027376,40.190157575443
"1816","healthcare",10,44.5158655926895,40.1902925566002
"1817","bus_stop",4,44.5112286688559,40.1910581767184
"1818","bus_stop",4,44.5113405091088,40.1912383092628
"1819","cinema/theatre/museum",6,44.5155597163352,40.1914397140363
"1820","restaurant/cafe",6,44.5143316295103,40.1930673994905
"1821","cinema/theatre/museum",6,44.5146430754193,40.1929644008226
"1822","state institutions/NGO",4,44.5140421024942,40.1945689938847
"1823","playground/attraction",4,44.5157779171177,40.1950751217601
"1824","state institutions/NGO",4,44.513657174395,40.1986940730165
"1825","restaurant/cafe",6,44.4956711956079,40.2002883758265
"1826","state institutions/NGO",4,44.4960325878467,40.1997484605543
"1827","state institutions/NGO",4,44.4964810268365,40.2003106749415
"1828","mall/shop(non-food)",14,44.4947410799627,40.2007813560884
"1829","supermarket/shop(food)",10,44.4958764606503,40.2006678028454
"1830","bank/atm",10,44.4955803759326,40.2012027707509
"1831","bank/atm",10,44.4955992405536,40.201252857308
"1832","bank/atm",10,44.4953657684113,40.2016567731636
"1833","bus_stop",4,44.4960190232859,40.2015579042255
"1834","bank/atm",10,44.4962745041527,40.2015987966005
"1835","healthcare",10,44.4979856151059,40.2000660017892
"1836","healthcare",10,44.498653063362,40.1998307963674
"1837","healthcare",10,44.4986647414607,40.1997962153381
"1838","healthcare",10,44.4993133250958,40.1998167992862
"1839","mall/shop(non-food)",14,44.4984491457925,40.2006256062747
"1840","School/kindergarten",7,44.4975191199788,40.201052167798
"1841","sport/fitness",4,44.4992631092714,40.20062341068
"1842","healthcare",10,44.4995506599939,40.2011860980942
"1843","bank/atm",10,44.4952361415158,40.201784321428
"1844","bank/atm",10,44.4954163435618,40.2017588666833
"1845","mall/shop(non-food)",14,44.495712697774,40.2018722122656
"1846","bus_stop",4,44.4960173164868,40.2018335156111
"1847","bank/atm",10,44.4963964055367,40.2021480968166
"1848","state institutions/NGO",4,44.4965170492794,40.2021725908645
"1849","restaurant/cafe",6,44.4966459575227,40.2022351638541
"1850","restaurant/cafe",6,44.4970404975954,40.2018740647645
"1851","beauty_salon",4,44.4965315121555,40.2035441062028
"1852","bus_stop",4,44.4981779444082,40.202744870848
"1853","state institutions/NGO",4,44.4986063509672,40.2024768103182
"1854","mall/shop(non-food)",14,44.498690972267,40.2025290914671
"1855","restaurant/cafe",6,44.4991302484409,40.2019583191037
"1856","healthcare",10,44.4993146725687,40.2022375652287
"1857","bank/atm",10,44.4995961147472,40.2018547850516
"1858","supermarket/shop(food)",10,44.4990821885732,40.2025848717036
"1859","healthcare",10,44.4991916033748,40.2025681993868
"1860","supermarket/shop(food)",10,44.4991121024721,40.2026492967904
"1861","supermarket/shop(food)",10,44.4991121024721,40.2026492967904
"1862","bus_stop",4,44.4991908847226,40.2028497757424
"1863","mall/shop(non-food)",14,44.4993116182968,40.2027850764055
"1864","healthcare",10,44.4981376100519,40.2032521726711
"1865","School/kindergarten",7,44.4983325444686,40.2037467780023
"1866","bank/atm",10,44.4988664132419,40.2031712818179
"1867","bank/atm",10,44.5008335440511,40.1994224097527
"1868","restaurant/cafe",6,44.5004373870108,40.2001532773391
"1869","restaurant/cafe",6,44.5013199817775,40.1996814940193
"1870","bank/atm",10,44.5004946096944,40.2006704787247
"1871","supermarket/shop(food)",10,44.5014527527764,40.2010320645083
"1872","state institutions/NGO",4,44.5011601714884,40.2013397882721
"1873","restaurant/cafe",6,44.501628463246,40.2010873656935
"1874","School/kindergarten",7,44.5029475494092,40.1998896664124
"1875","healthcare",10,44.5016210970607,40.2017651103008
"1876","mall/shop(non-food)",14,44.5004544550012,40.2032726869603
"1877","healthcare",10,44.5005902802722,40.2033294957289
"1878","restaurant/cafe",6,44.5013455837631,40.2035701091521
"1879","post_office",3,44.501184246338,40.2041242646201
"1880","healthcare",10,44.5015111432699,40.2031166684307
"1881","bank/atm",10,44.5018100127649,40.2038201897774
"1882","bus_stop",4,44.5015890272051,40.2041003201479
"1883","bank/atm",10,44.5018715473619,40.2039198101153
"1884","mall/shop(non-food)",14,44.5019353277471,40.2043597981897
"1885","healthcare",10,44.5023134286502,40.2038379595316
"1886","restaurant/cafe",6,44.5027023093367,40.203890582676
"1887","beauty_salon",4,44.5025287548238,40.2041615191833
"1888","restaurant/cafe",6,44.5035083676411,40.2018823667032
"1889","restaurant/cafe",6,44.5031033172795,40.2020842201403
"1890","mall/shop(non-food)",14,44.5036746458002,40.2018823667032
"1891","bus_stop",4,44.5029780022974,40.2043729024219
"1892","healthcare",10,44.4972568119159,40.2052687868061
"1893","bookmaker",1,44.4993974074064,40.2081337123852
"1894","supermarket/shop(food)",10,44.4992450531342,40.2083334204681
"1895","healthcare",10,44.4991635759379,40.2084727561266
"1896","healthcare",10,44.4996901683575,40.2085279826377
"1897","healthcare",10,44.5011011521742,40.2054869587261
"1898","restaurant/cafe",6,44.5012416486847,40.2052666599694
"1899","supermarket/shop(food)",10,44.5010337785279,40.2057150779859
"1900","mall/shop(non-food)",14,44.5009985645688,40.2057946622688
"1901","bank/atm",10,44.5016208275661,40.2047862676099
"1902","bank/atm",10,44.5016096884566,40.2048004694894
"1903","healthcare",10,44.5016912554844,40.2046979002928
"1904","supermarket/shop(food)",10,44.5017918667962,40.2046583819522
"1905","supermarket/shop(food)",10,44.5015809423675,40.2048306570495
"1906","mall/shop(non-food)",14,44.5016002561461,40.2048154946631
"1907","supermarket/shop(food)",10,44.5021931442336,40.2045604093001
"1908","bank/atm",10,44.502290791105,40.2045550578486
"1909","bank/atm",10,44.5024752152328,40.2044804805259
"1910","restaurant/cafe",6,44.5007526956755,40.2061112146899
"1911","beauty_salon",4,44.5008640867708,40.2059582900053
"1912","healthcare",10,44.5008370474807,40.2059995227604
"1913","beauty_salon",4,44.5011763411635,40.2063411156192
"1914","supermarket/shop(food)",10,44.5021776932107,40.2067867136781
"1915","beauty_salon",4,44.5023654411051,40.207177287058
"1916","beauty_salon",4,44.5040206768476,40.2047070937923
"1917","restaurant/cafe",6,44.5050287662595,40.2051061179144
"1918","healthcare",10,44.5045084620469,40.2055091875238
"1919","restaurant/cafe",6,44.5051398878601,40.2057301715639
"1920","bus_stop",4,44.5055384703517,40.2057028659066
"1921","mall/shop(non-food)",14,44.5055951540461,40.2058979158759
"1922","healthcare",10,44.5014408950147,40.209190971676
"1923","supermarket/shop(food)",10,44.5034741418288,40.2074587756639
"1924","restaurant/cafe",6,44.5037488466427,40.2085725754399
"1925","supermarket/shop(food)",10,44.5044745057292,40.2077406747317
"1926","restaurant/cafe",6,44.5033835018166,40.2091032961385
"1927","restaurant/cafe",6,44.5034852809383,40.2092519603047
"1928","restaurant/cafe",6,44.5036884798556,40.208865583723
"1929","restaurant/cafe",6,44.5036453607219,40.208992706801
"1930","restaurant/cafe",6,44.5033506234772,40.20947917505
"1931","restaurant/cafe",6,44.5043275413487,40.2095669187046
"1932","supermarket/shop(food)",10,44.5071444784166,40.2015388988684
"1933","supermarket/shop(food)",10,44.5076928998976,40.2017780778123
"1934","supermarket/shop(food)",10,44.5106135025493,40.202150566805
"1935","mall/shop(non-food)",14,44.5105015724649,40.2025784223305
"1936","restaurant/cafe",6,44.5101770111528,40.2044332779095
"1937","sport/fitness",4,44.5125063426845,40.199548384112
"1938","supermarket/shop(food)",10,44.5125888978591,40.1998577613244
"1939","healthcare",10,44.5131742400982,40.1998330606008
"1940","School/kindergarten",7,44.5115253823942,40.2008523696512
"1941","supermarket/shop(food)",10,44.5157547405834,40.204038160533
"1942","bus_stop",4,44.5059775668626,40.2055924082357
"1943","bank/atm",10,44.506510088163,40.2057569969603
"1944","bank/atm",10,44.5066710662619,40.2058173026081
"1945","supermarket/shop(food)",10,44.5072432930979,40.2061486739814
"1946","state institutions/NGO",4,44.5073006954445,40.2066274101357
"1947","state institutions/NGO",4,44.5075957021838,40.2067225669478
"1948","state institutions/NGO",4,44.5082753675278,40.2070282753121
"1949","bank/atm",10,44.5083316918961,40.207072869101
"1950","supermarket/shop(food)",10,44.5099529713209,40.2054831167109
"1951","playground/attraction",4,44.5102292931023,40.2053358850374
"1952","supermarket/shop(food)",10,44.5101488938844,40.2058339055187
"1953","playground/attraction",4,44.5085276144596,40.2065264216496
"1954","restaurant/cafe",6,44.5084270929793,40.2071276851182
"1955","cinema/theatre/museum",6,44.509075766446,40.2065345858059
"1956","supermarket/shop(food)",10,44.5102857073021,40.2060878883808
"1957","playground/attraction",4,44.5103600878077,40.2060952979152
"1958","supermarket/shop(food)",10,44.5104205444263,40.2064039591872
"1959","mall/shop(non-food)",14,44.5104460565804,40.2064807984052
"1960","mall/shop(non-food)",14,44.5102305507437,40.2068186155053
"1961","healthcare",10,44.5107204020681,40.2066866173099
"1962","bank/atm",10,44.5105504408164,40.2067432173992
"1963","supermarket/shop(food)",10,44.5109148873271,40.2066722786132
"1964","supermarket/shop(food)",10,44.5111065878088,40.2066681622403
"1965","bus_stop",4,44.5108231693366,40.2068169689597
"1966","mall/shop(non-food)",14,44.5106090109729,40.2071768068181
"1967","mall/shop(non-food)",14,44.5107345056181,40.2071722102359
"1968","bank/atm",10,44.5108774275798,40.2071663787507
"1969","mall/shop(non-food)",14,44.5110035510457,40.2071584204877
"1970","supermarket/shop(food)",10,44.5080037169859,40.2080822588161
"1971","mall/shop(non-food)",14,44.5078812766127,40.2084095028498
"1972","mall/shop(non-food)",14,44.5067510163222,40.2093989090585
"1973","supermarket/shop(food)",10,44.5067547892464,40.2095191708035
"1974","healthcare",10,44.507287849536,40.2094540662116
"1975","healthcare",10,44.5087172488161,40.2072260656937
"1976","sport/fitness",4,44.5101062239084,40.2072280552576
"1977","restaurant/cafe",6,44.5106249111534,40.2072690814235
"1978","School/kindergarten",7,44.5100461266159,40.2085720952099
"1979","supermarket/shop(food)",10,44.5110133426823,40.2087639811348
"1980","healthcare",10,44.5103899118751,40.2095117616434
"1981","restaurant/cafe",6,44.5097949576624,40.2099093854237
"1982","state institutions/NGO",4,44.5110131630192,40.2094887795213
"1983","supermarket/shop(food)",10,44.5111992939461,40.2046673010241
"1984","beauty_salon",4,44.5113253275805,40.2046600971584
"1985","beauty_salon",4,44.5114194710222,40.2046576958696
"1986","mall/shop(non-food)",14,44.5123467120585,40.2046205101875
"1987","state institutions/NGO",4,44.5127443064032,40.2047239027994
"1988","supermarket/shop(food)",10,44.5126400119988,40.2054751582503
"1989","mall/shop(non-food)",14,44.5120220609148,40.206524020427
"1990","mall/shop(non-food)",14,44.511124643946,40.2071534122699
"1991","supermarket/shop(food)",10,44.5116099138625,40.2071280967527
"1992","healthcare",10,44.5114758852221,40.2071313212229
"1993","post_office",3,44.5120065200604,40.20717358235
"1994","bank/atm",10,44.5121267146454,40.2071477866002
"1995","playground/attraction",4,44.5132431408805,40.2062139189615
"1996","restaurant/cafe",6,44.5127640693395,40.2065767786989
"1997","bank/atm",10,44.512634442444,40.2071373585284
"1998","pub/bar",4,44.5135769548401,40.2065649784128
"1999","healthcare",10,44.5135099405199,40.2070308137285
"2000","restaurant/cafe",6,44.5136031856464,40.2070299904583
"2001","School/kindergarten",7,44.5154197588139,40.2045252132077
"2002","bank/atm",10,44.5162031795732,40.2055778634855
"2003","bank/atm",10,44.5162099169379,40.2055924082357
"2004","supermarket/shop(food)",10,44.5139333165133,40.2065009686855
"2005","bank/atm",10,44.5139886527348,40.206484503151
"2006","bank/atm",10,44.5140134462367,40.2064947941105
"2007","restaurant/cafe",6,44.5141375035774,40.2064950685361
"2008","mall/shop(non-food)",14,44.5149448195232,40.2063905809216
"2009","bank/atm",10,44.5141447799312,40.2066101213566
"2010","healthcare",10,44.5141686751177,40.2069906106891
"2011","supermarket/shop(food)",10,44.5139925154905,40.2071735823501
"2012","bus_stop",4,44.5151199910036,40.2065546188576
"2013","mall/shop(non-food)",14,44.5146799961775,40.2069740766676
"2014","bank/atm",10,44.5147626411836,40.2069653637169
"2015","bank/atm",10,44.5152979472614,40.2069499959902
"2016","mall/shop(non-food)",14,44.5153566072495,40.2069139092609
"2017","restaurant/cafe",6,44.5161584434721,40.2068613570696
"2018","playground/attraction",4,44.5131895114581,40.2083048809773
"2019","supermarket/shop(food)",10,44.5112997255949,40.2095346751544
"2020","supermarket/shop(food)",10,44.5116239275809,40.2096237221984
"2021","supermarket/shop(food)",10,44.511494749843,40.2098324814894
"2022","state institutions/NGO",4,44.5162844771064,40.2078188159304
"2023","bus_stop",4,44.5187243014181,40.1663856555371
"2024","healthcare",10,44.5187008553892,40.1672764814219
"2025","healthcare",10,44.5170948473242,40.1675875160486
"2026","supermarket/shop(food)",10,44.5171650955795,40.1676096886237
"2027","School/kindergarten",7,44.5182466671815,40.1676111988298
"2028","healthcare",10,44.5187702053291,40.1677478036964
"2029","playground/attraction",4,44.5191483960637,40.1677592675094
"2030","healthcare",10,44.5189535514786,40.1682113657996
"2031","School/kindergarten",7,44.5192130747642,40.1683823605874
"2032","mall/shop(non-food)",14,44.5193728850532,40.1667597804928
"2033","place_of_worship",3,44.5214342491357,40.1666421201327
"2034","supermarket/shop(food)",10,44.5210117714576,40.1673436858903
"2035","state institutions/NGO",4,44.5212100296408,40.168662362764
"2036","supermarket/shop(food)",10,44.5169241674203,40.1687693110718
"2037","supermarket/shop(food)",10,44.5175014248218,40.1691134940202
"2038","mall/shop(non-food)",14,44.5166281725341,40.1704622020846
"2039","bank/atm",10,44.5170382534613,40.1703366542007
"2040","supermarket/shop(food)",10,44.5172533101404,40.1705561740776
"2041","beauty_salon",4,44.5173701809588,40.170250095355
"2042","healthcare",10,44.5174627972646,40.1702165975325
"2043","healthcare",10,44.5172983157361,40.1703685731763
"2044","restaurant/cafe",6,44.5177108221146,40.1711213075043
"2045","bank/atm",10,44.5193471932361,40.1701916800842
"2046","mall/shop(non-food)",14,44.5180158899851,40.1714146149087
"2047","bank/atm",10,44.5180565836674,40.1714555941012
"2048","healthcare",10,44.5189743923932,40.171207110176
"2049","supermarket/shop(food)",10,44.5198069509985,40.1689259577757
"2050","School/kindergarten",7,44.520413762973,40.1699554100507
"2051","playground/attraction",4,44.5211015131545,40.1689631630309
"2052","supermarket/shop(food)",10,44.5196658256674,40.170655980566
"2053","School/kindergarten",7,44.5208510628533,40.1714551822501
"2054","place_of_worship",3,44.516955069466,40.1720019123279
"2055","mall/shop(non-food)",14,44.5184426795765,40.1717154716198
"2056","supermarket/shop(food)",10,44.5188763861957,40.1715376210535
"2057","bookmaker",1,44.5189450174834,40.1721127679208
"2058","restaurant/cafe",6,44.5167085717521,40.1733592116253
"2059","School/kindergarten",7,44.5171166763856,40.1740438913465
"2060","bank/atm",10,44.5214917413139,40.1716363964738
"2061","bank/atm",10,44.5213611262716,40.1723904895586
"2062","restaurant/cafe",6,44.5198347089408,40.1734583962333
"2063","post_office",3,44.5204638889658,40.1729175123201
"2064","playground/attraction",4,44.5201602583998,40.1739423738571
"2065","playground/attraction",4,44.5206268433583,40.1741856998367
"2066","healthcare",10,44.5208731614092,40.173032896674
"2067","healthcare",10,44.5208731614092,40.173032896674
"2068","restaurant/cafe",6,44.5208885226006,40.1738659096032
"2069","bank/atm",10,44.5217271897499,40.1736460572335
"2070","mall/shop(non-food)",14,44.5217279084021,40.1737933577135
"2071","School/kindergarten",7,44.5188881541259,40.1745427593986
"2072","bank/atm",10,44.5166791968423,40.1760709832961
"2073","restaurant/cafe",6,44.5170611605011,40.1759869713425
"2074","healthcare",10,44.5192638295777,40.1763661225044
"2075","bus_stop",4,44.5198983096629,40.1746039164708
"2076","bus_stop",4,44.5197614962451,40.1748313846033
"2077","cinema/theatre/museum",6,44.5195720415517,40.1755564084481
"2078","restaurant/cafe",6,44.5211202879439,40.1747475770306
"2079","restaurant/cafe",6,44.5216171461276,40.1748541039193
"2080","bank/atm",10,44.5197801812031,40.1762357809518
"2081","pub/bar",4,44.5198231206736,40.1762850623055
"2082","restaurant/cafe",6,44.5201714873408,40.1767371724412
"2083","restaurant/cafe",6,44.5216475091842,40.1757669885695
"2084","university",6,44.5234437804263,40.1730565089149
"2085","bank/atm",10,44.5221454453461,40.1741550181604
"2086","university",6,44.5228887114122,40.1748484069314
"2087","playground/attraction",4,44.5222772281983,40.1751279706038
"2088","restaurant/cafe",6,44.5226387102687,40.1753211180219
"2089","bank/atm",10,44.5231798553958,40.1750016076919
"2090","playground/attraction",4,44.5223862836738,40.1756993119785
"2091","playground/attraction",4,44.522359963036,40.1758306154854
"2092","playground/attraction",4,44.522511778319,40.1758713860992
"2093","restaurant/cafe",6,44.5229183558166,40.1760261632064
"2094","bank/atm",10,44.5237011477552,40.1760061897724
"2095","School/kindergarten",7,44.5270259922848,40.1761311094343
"2096","pub/bar",4,44.5357833984951,40.1696336778604
"2097","bank/atm",10,44.5359769854388,40.1695542570701
"2098","restaurant/cafe",6,44.5371106593274,40.1696084169796
"2099","bank/atm",10,44.5371079643815,40.1696288728023
"2100","School/kindergarten",7,44.537887342722,40.1747411936486
"2101","bus_stop",4,44.5380606277403,40.1747970653805
"2102","bus_stop",4,44.5381961835167,40.1749093578131
"2103","restaurant/cafe",6,44.5173806912476,40.1770555077844
"2104","mall/shop(non-food)",14,44.5173445789732,40.1773761066173
"2105","mall/shop(non-food)",14,44.5175785002732,40.1775054850794
"2106","mall/shop(non-food)",14,44.5180733821632,40.1774205826364
"2107","restaurant/cafe",6,44.5185600893842,40.1773636148907
"2108","supermarket/shop(food)",10,44.5185122091795,40.1778928639969
"2109","bank/atm",10,44.518564311466,40.1778615662784
"2110","mall/shop(non-food)",14,44.5185909914299,40.1778761856092
"2111","restaurant/cafe",6,44.5190821003958,40.1778273858589
"2112","mall/shop(non-food)",14,44.5192200816234,40.1782306176231
"2113","restaurant/cafe",6,44.5172464829442,40.1787186792816
"2114","state institutions/NGO",4,44.5174381834258,40.1789318576921
"2115","restaurant/cafe",6,44.5178270641123,40.1788970601029
"2116","bank/atm",10,44.5171127237984,40.1791888925863
"2117","restaurant/cafe",6,44.5169989970834,40.179311061033
"2118","bank/atm",10,44.5170444518368,40.1792739987185
"2119","bank/atm",10,44.5171279053267,40.1792672725926
"2120","restaurant/cafe",6,44.5180875755447,40.1784742027653
"2121","state institutions/NGO",4,44.5188824947396,40.1786836070449
"2122","supermarket/shop(food)",10,44.519808388303,40.1781234783192
"2123","mall/shop(non-food)",14,44.5201023170639,40.1777492100957
"2124","School/kindergarten",7,44.5208717241048,40.1782952717529
"2125","restaurant/cafe",6,44.5204432277143,40.1783939687027
"2126","supermarket/shop(food)",10,44.5204066662822,40.1787143553081
"2127","bank/atm",10,44.5207102070167,40.1787980893473
"2128","School/kindergarten",7,44.5202545815046,40.1791388583668
"2129","restaurant/cafe",6,44.5215626183898,40.1789046098772
"2130","restaurant/cafe",6,44.5210420446827,40.1796567004583
"2131","mall/shop(non-food)",14,44.5211426559945,40.1795729674787
"2132","healthcare",10,44.5211095081605,40.1796173734242
"2133","beauty_salon",4,44.5215107855979,40.1792908140304
"2134","playground/attraction",4,44.5171823432329,40.1797641805084
"2135","mall/shop(non-food)",14,44.5178558102014,40.1803449541811
"2136","state institutions/NGO",4,44.5185529926934,40.1807787124142
"2137","post_office",3,44.5186430038849,40.1808402756602
"2138","mall/shop(non-food)",14,44.5187896987708,40.1806065134729
"2139","state institutions/NGO",4,44.5188660555699,40.1806680082426
"2140","beauty_salon",4,44.5186977112857,40.1810988132307
"2141","supermarket/shop(food)",10,44.5193153030435,40.1808693757704
"2142","state institutions/NGO",4,44.5167782810181,40.1811270210132
"2143","restaurant/cafe",6,44.5170467874565,40.1816476618234
"2144","pub/bar",4,44.517346914593,40.1814205596992
"2145","cinema/theatre/museum",6,44.5166777595378,40.1820661756233
"2146","state institutions/NGO",4,44.5170583757237,40.1824317725614
"2147","mall/shop(non-food)",14,44.5171030219933,40.1824765197892
"2148","bank/atm",10,44.5171403020776,40.1823813975794
"2149","bank/atm",10,44.5174637854114,40.1821496996328
"2150","bank/atm",10,44.5173893150744,40.1822175070521
"2151","restaurant/cafe",6,44.5176945626079,40.182445018293
"2152","mall/shop(non-food)",14,44.5185745522602,40.1814174712698
"2153","bank/atm",10,44.5180149018382,40.1817419614848
"2154","healthcare",10,44.51860392717,40.1817571976623
"2155","mall/shop(non-food)",14,44.5188213194688,40.1812544019972
"2156","restaurant/cafe",6,44.5190191284943,40.1811703964613
"2157","mall/shop(non-food)",14,44.5191121041263,40.1814095786162
"2158","restaurant/cafe",6,44.5192543972673,40.1813354562596
