"","TYPE","point","lon","lat","cell"
"614","healthcare",10,44.5234700112326,40.1297699953472,26
"615","supermarket/shop(food)",10,44.5245709864448,40.1298419761251,26
"616","School/kindergarten",7,44.5251531845804,40.1275987912273,26
"617","supermarket/shop(food)",10,44.5251318046767,40.1286700124304,26
"618","supermarket/shop(food)",10,44.5273746284465,40.1279062985541,26
"619","supermarket/shop(food)",10,44.5263766001659,40.129019481302,26
"620","bank/atm",10,44.5231944979349,40.1303573095635,26
"621","bank/atm",10,44.5236554235072,40.1306047066886,26
"622","bank/atm",10,44.523653177719,40.1306542958985,26
"623","bank/atm",10,44.524307510572,40.1304330673018,26
"624","restaurant/cafe",6,44.5242899035924,40.1305266139121,26
"625","bus_stop",4,44.5245650575639,40.13056260391,26
"626","healthcare",10,44.5246530026302,40.1307286109625,26
"627","supermarket/shop(food)",10,44.5245697288034,40.1310898139842,26
"628","supermarket/shop(food)",10,44.5245881442667,40.1317105649497,26
"629","supermarket/shop(food)",10,44.5245495167095,40.1328721054098,26
"630","supermarket/shop(food)",10,44.5272885698423,40.131003754568,26
"631","bank/atm",10,44.5249674129797,40.1318966929793,26
"632","mall/shop(non-food)",14,44.5249648976969,40.1319793858591,26
"633","supermarket/shop(food)",10,44.5251919019692,40.1319765699072,26
"634","supermarket/shop(food)",10,44.5251335114757,40.1320874908509,26
"635","supermarket/shop(food)",10,44.5257244232696,40.1320554165161,26
"636","beauty_salon",4,44.5269429879525,40.1323695657727,26
"637","supermarket/shop(food)",10,44.5269826934881,40.1324366674262,26
"638","supermarket/shop(food)",10,44.5275275217079,40.1326806916114,26
"639","supermarket/shop(food)",10,44.5278715764617,40.1272570766291,26
"640","supermarket/shop(food)",10,44.5280400105775,40.1289567034178,26
"641","supermarket/shop(food)",10,44.5284190097958,40.1296342756577,26
"642","School/kindergarten",7,44.5278382489647,40.1306080721624,26
"643","School/kindergarten",7,44.5283241477018,40.1303464575868,26
"644","supermarket/shop(food)",10,44.5279934778458,40.1311819860395,26
"645","supermarket/shop(food)",10,44.5279843150299,40.1327568588458,26
"646","supermarket/shop(food)",10,44.5172798104412,40.1369201028228,19
"647","supermarket/shop(food)",10,44.5225568737463,40.1333521141748,26
"648","supermarket/shop(food)",10,44.5244523189958,40.1361268816273,19
"649","supermarket/shop(food)",10,44.5247209152657,40.1366614656564,19
"650","supermarket/shop(food)",10,44.5224633591252,40.1374099723786,19
"651","supermarket/shop(food)",10,44.5174705227761,40.1389897141121,19
"652","bank/atm",10,44.5171147899235,40.1424462968852,19
"653","beauty_salon",4,44.5195511108056,40.1417738654268,19
"654","mall/shop(non-food)",14,44.52032366195,40.1417626032419,19
"655","healthcare",10,44.520058119952,40.1418450781012,19
"656","bank/atm",10,44.5212938424568,40.141589893283,19
"657","supermarket/shop(food)",10,44.5211272948031,40.1416600073988,19
"658","healthcare",10,44.5220340542509,40.1414550899365,19
"659","supermarket/shop(food)",10,44.5219925520848,40.1416379636934,19
"660","mall/shop(non-food)",14,44.5215366570781,40.1416787548436,19
"661","bus_stop",4,44.5216673619519,40.1417893852638,19
"662","supermarket/shop(food)",10,44.5220655851174,40.1421451044507,19
"663","supermarket/shop(food)",10,44.5218605895695,40.1421571906297,19
"664","supermarket/shop(food)",10,44.522072322482,40.1421920070539,19
"665","mall/shop(non-food)",14,44.5220814852979,40.1422523005432,19
"666","bus_stop",4,44.5220798683304,40.1423998751561,19
"667","mall/shop(non-food)",14,44.5220840005807,40.1424388803981,19
"668","supermarket/shop(food)",10,44.5205628833101,40.143761817819,19
"669","supermarket/shop(food)",10,44.5220367491968,40.1437765818338,19
"670","supermarket/shop(food)",10,44.5257281063623,40.1390721923374,19
"671","School/kindergarten",7,44.5265822245344,40.1397185544462,19
"672","bank/atm",10,44.5221015177287,40.1420800038584,19
"673","bus_stop",4,44.5223799056353,40.1420377021743,19
"674","mall/shop(non-food)",14,44.5224907577414,40.1420523978923,19
"675","supermarket/shop(food)",10,44.5244607631594,40.1414836575555,19
"676","bank/atm",10,44.5236813848189,40.1420705958563,19
"677","supermarket/shop(food)",10,44.5243916827141,40.1420043964467,19
"678","supermarket/shop(food)",10,44.5222212631561,40.1437068132519,19
"679","supermarket/shop(food)",10,44.5252622400559,40.1419347633882,19
"680","supermarket/shop(food)",10,44.5256157271202,40.141486267097,19
"681","bus_stop",4,44.5256002760973,40.1415666134578,19
"682","supermarket/shop(food)",10,44.5260063146058,40.1418945904374,19
"683","bus_stop",4,44.5263111129817,40.1418145878235,19
"684","supermarket/shop(food)",10,44.5273594469182,40.1413921861948,19
"685","supermarket/shop(food)",10,44.5277545259802,40.1345700121718,19
"686","supermarket/shop(food)",10,44.5315724557692,40.13658241836,19
"687","supermarket/shop(food)",10,44.5328169817638,40.1359799801664,19
"688","supermarket/shop(food)",10,44.5329302593212,40.1362387572815,19
"689","supermarket/shop(food)",10,44.5322921859749,40.1373459660705,19
"690","supermarket/shop(food)",10,44.5323660274912,40.1374658748343,19
"691","supermarket/shop(food)",10,44.5378249098097,40.1372426767939,20
"692","supermarket/shop(food)",10,44.5293511915662,40.1412108225696,19
"693","supermarket/shop(food)",10,44.5304440819408,40.1412185138805,19
"694","mall/shop(non-food)",14,44.5279347280262,40.1413558585707,19
"695","healthcare",10,44.5277178747166,40.1418352580358,19
"696","supermarket/shop(food)",10,44.5282808489051,40.1417534698833,19
"697","bus_stop",4,44.5288743658134,40.1416893989949,19
"698","supermarket/shop(food)",10,44.5298406835645,40.1416589773193,19
"699","supermarket/shop(food)",10,44.5299693223132,40.1416830811762,19
"700","supermarket/shop(food)",10,44.5325208072147,40.1414741807986,19
"701","supermarket/shop(food)",10,44.533813393077,40.1409362696707,19
"702","bus_stop",4,44.5335311424147,40.1414511756224,19
"703","supermarket/shop(food)",10,44.5333798661209,40.1435832073206,19
"704","supermarket/shop(food)",10,44.5377550208806,40.1424616792264,20
"705","supermarket/shop(food)",10,44.5380317019882,40.14253227314,20
"706","supermarket/shop(food)",10,44.542143021549,40.131111792429,27
"707","supermarket/shop(food)",10,44.5422606110197,40.1312477838981,27
"708","supermarket/shop(food)",10,44.540505213123,40.1427446724788,20
"709","supermarket/shop(food)",10,44.5409129584304,40.1431503101081,20
"710","School/kindergarten",7,44.5414011029558,40.1418415758403,20
"711","supermarket/shop(food)",10,44.5416381683593,40.1427202943149,20
"712","supermarket/shop(food)",10,44.5416938639069,40.1428684172773,20
"713","supermarket/shop(food)",10,44.54458868491,40.1429833033396,20
"714","supermarket/shop(food)",10,44.517965225003,40.1441209601526,19
"715","supermarket/shop(food)",10,44.5186150662796,40.1445769926435,19
"716","supermarket/shop(food)",10,44.5187376863158,40.1463758911361,19
"717","supermarket/shop(food)",10,44.5197237670032,40.1459325742376,19
"718","supermarket/shop(food)",10,44.5204870655001,40.1458981717364,19
"719","supermarket/shop(food)",10,44.5207597041889,40.1457988781924,19
"720","healthcare",10,44.521580674527,40.1455196744063,19
"721","supermarket/shop(food)",10,44.5183222154969,40.1468856058595,19
"722","supermarket/shop(food)",10,44.5185384399858,40.1469391658536,19
"723","healthcare",10,44.5181319523198,40.1491156572171,19
"724","supermarket/shop(food)",10,44.5221647591247,40.145420380309,19
"725","bus_stop",4,44.5224046991371,40.1457616602429,19
"726","bus_stop",4,44.5221787728432,40.1459715087837,19
"727","supermarket/shop(food)",10,44.5271637040178,40.1446907084451,19
"728","supermarket/shop(food)",10,44.5262655683968,40.1462443933182,19
"729","supermarket/shop(food)",10,44.518434594739,40.15081501198,19
"730","supermarket/shop(food)",10,44.5186097662194,40.1510810108124,19
"731","School/kindergarten",7,44.5204264292185,40.1508049185603,19
"732","supermarket/shop(food)",10,44.5217449763925,40.1505595175413,19
"733","supermarket/shop(food)",10,44.518682799252,40.1545696600342,19
"734","supermarket/shop(food)",10,44.5206980797604,40.1544416110316,19
"735","supermarket/shop(food)",10,44.5212304213977,40.1544142160662,19
"736","healthcare",10,44.5225990945646,40.150114786015,19
"737","supermarket/shop(food)",10,44.5226881176093,40.1503832594632,19
"738","bus_stop",4,44.5228745180307,40.1503836714421,19
"739","supermarket/shop(food)",10,44.5270107209249,40.1503512624277,19
"740","School/kindergarten",7,44.5224072144199,40.1540401603952,19
"741","bus_stop",4,44.5229985753715,40.1540696839537,19
"742","bus_stop",4,44.5225665755513,40.1543570916917,19
"743","bus_stop",4,44.5228023833134,40.1545424024383,19
"744","supermarket/shop(food)",10,44.523139251545,40.1546105807369,19
"745","supermarket/shop(food)",10,44.5232091404741,40.1548774572655,19
"746","School/kindergarten",7,44.5297124041419,40.145249121684,19
"747","supermarket/shop(food)",10,44.5293825427696,40.1455306612961,19
"748","supermarket/shop(food)",10,44.5294797404833,40.1456013893567,19
"749","supermarket/shop(food)",10,44.5284378744168,40.1475969203366,19
"750","supermarket/shop(food)",10,44.5283523548018,40.1476719035312,19
"751","supermarket/shop(food)",10,44.5361757826112,40.1441480159226,19
"752","supermarket/shop(food)",10,44.5367472907949,40.1443534059472,19
"753","supermarket/shop(food)",10,44.5380381698582,40.1448838737997,20
"754","restaurant/cafe",6,44.528269260638,40.1516923784701,19
"755","bank/atm",10,44.5320801835678,40.1526740981747,19
"756","supermarket/shop(food)",10,44.5191324958832,40.1559678845021,19
"757","School/kindergarten",7,44.5166622186834,40.1577000912394,19
"758","supermarket/shop(food)",10,44.5189193256663,40.1564434047113,19
"759","School/kindergarten",7,44.5184924462433,40.1577187656016,19
"760","supermarket/shop(food)",10,44.5195255986515,40.1563001860094,19
"761","healthcare",10,44.5212119161029,40.1593298219411,19
"762","supermarket/shop(food)",10,44.5222786655028,40.1552712132333,19
"763","supermarket/shop(food)",10,44.523129729403,40.1550916717805,19
"764","supermarket/shop(food)",10,44.5243120021484,40.1575607199181,19
"765","School/kindergarten",7,44.5191676200108,40.161523285163,19
"766","School/kindergarten",7,44.5175204691059,40.1625505842281,19
"767","School/kindergarten",7,44.5262502072054,40.1634453048372,19
"768","School/kindergarten",7,44.5279908727314,40.1581094156038,19
"769","healthcare",10,44.5276264262207,40.1597742871619,19
"770","School/kindergarten",7,44.5351614948239,40.160034689978,19
"771","supermarket/shop(food)",10,44.5411230743754,40.1441565996037,20
"772","supermarket/shop(food)",10,44.5413348971194,40.1450536913062,20
"773","restaurant/cafe",6,44.5427821728736,40.1659925132012,20
"774","bank/atm",10,44.4908688919305,40.1709937702127,11
"775","bus_stop",4,44.4915197213538,40.1714851787289,11
"776","bus_stop",4,44.4920899718962,40.1722070121927,11
"777","restaurant/cafe",6,44.4815060212187,40.1866801568737,11
"778","mall/shop(non-food)",14,44.4875934547415,40.1795024120682,11
"779","restaurant/cafe",6,44.488304650952,40.178887657201,11
"780","cinema/theatre/museum",6,44.4883769653323,40.1790709792364,11
"781","supermarket/shop(food)",10,44.4888749913259,40.1796840852382,11
"782","mall/shop(non-food)",14,44.4874883518533,40.1800048089178,11
"783","restaurant/cafe",6,44.4879742505905,40.179750110652,11
"784","bus_stop",4,44.4887865971019,40.1802722033198,11
"785","supermarket/shop(food)",10,44.4925438906092,40.1783116754979,11
"786","bus_stop",4,44.4929784057122,40.178793284938,11
"787","bus_stop",4,44.4932358628726,40.17915800727,11
"788","supermarket/shop(food)",10,44.4934070817658,40.1789530656815,11
"789","healthcare",10,44.4939730203948,40.1790101693611,11
"790","bus_stop",4,44.4893524458994,40.1802538096934,11
"791","School/kindergarten",7,44.498027117272,40.1719496076446,11
"792","restaurant/cafe",6,44.4983011932652,40.1727527066059,11
"793","bank/atm",10,44.5023802633073,40.1741406725844,11
"794","bank/atm",10,44.502412512826,40.1741417021713,11
"795","bank/atm",10,44.5024405402629,40.1741524785132,12
"796","bank/atm",10,44.5039225808186,40.173861997157,12
"797","healthcare",10,44.5042475912884,40.1737860819285,12
"798","School/kindergarten",7,44.5032898075325,40.1759762639292,12
"799","supermarket/shop(food)",10,44.5033312198671,40.1768677875762,12
"800","healthcare",10,44.5045090010361,40.1763062711222,12
"801","restaurant/cafe",6,44.5055886861761,40.1766703890933,12
"802","mall/shop(non-food)",14,44.5056992687875,40.1678837218334,19
"803","restaurant/cafe",6,44.5090376778779,40.1674689647269,19
"804","bank/atm",10,44.5075163809443,40.1703245043932,12
"805","restaurant/cafe",6,44.5084164030274,40.1696478184581,12
"806","bank/atm",10,44.5093420270962,40.1695148555373,12
"807","bank/atm",10,44.5088044752302,40.1709812773112,12
"808","supermarket/shop(food)",10,44.5134477771022,40.1664624714531,19
"809","School/kindergarten",7,44.5125034680756,40.1678025828571,19
"810","bus_stop",4,44.5131578009285,40.1680230033189,19
"811","bus_stop",4,44.5134601738532,40.1677868630273,19
"812","bank/atm",10,44.5130313181365,40.1682673801974,19
"813","bank/atm",10,44.5136208824575,40.1682412950669,19
"814","restaurant/cafe",6,44.5145730966587,40.168752287219,19
"815","bank/atm",10,44.5138002760197,40.1701023753251,12
"816","restaurant/cafe",6,44.5132349662114,40.1705375032464,12
"817","bank/atm",10,44.513725356525,40.1706945577251,12
"818","mall/shop(non-food)",14,44.5144900024949,40.1689017949422,19
"819","bank/atm",10,44.5138823820367,40.1692879873811,19
"820","restaurant/cafe",6,44.5148182468997,40.168985609734,19
"821","bank/atm",10,44.5145634846851,40.169280573825,19
"822","restaurant/cafe",6,44.515329657791,40.1690241878425,19
"823","bank/atm",10,44.5152341668762,40.1692124789008,19
"824","restaurant/cafe",6,44.5157114417867,40.1691421186503,19
"825","bank/atm",10,44.5164582112824,40.1695386749336,12
"826","healthcare",10,44.5165685243993,40.169700879995,12
"827","bank/atm",10,44.5139618829393,40.1713641631052,12
"828","bank/atm",10,44.5139931443112,40.1714599185371,12
"829","healthcare",10,44.5073911557936,40.1719487153072,12
"830","mall/shop(non-food)",14,44.5070475501975,40.1723609739665,12
"831","bank/atm",10,44.5058323092811,40.1739156731534,12
"832","bus_stop",4,44.5103027752925,40.1716944672932,12
"833","bus_stop",4,44.5104911520076,40.1720811929716,12
"834","beauty_salon",4,44.5108539815509,40.173032622113,12
"835","cinema/theatre/museum",6,44.510535079625,40.1741113636709,12
"836","restaurant/cafe",6,44.5093957463502,40.174891717755,12
"837","cinema/theatre/museum",6,44.50917709641,40.17523051589,12
"838","restaurant/cafe",6,44.5103530809484,40.1743367056477,12
"839","bank/atm",10,44.5109306976761,40.1747223866917,12
"840","bank/atm",10,44.5105921226456,40.1751084087344,12
"841","restaurant/cafe",6,44.5109875610336,40.1762210926306,12
"842","restaurant/cafe",6,44.5117707122983,40.1718911938366,12
"843","bank/atm",10,44.5131993929262,40.1715203919697,12
"844","bank/atm",10,44.5132017285459,40.1715440047369,12
"845","bank/atm",10,44.5132024471982,40.1715685784801,12
"846","bus_stop",4,44.5137215836008,40.1716035171108,12
"847","bank/atm",10,44.5132309237927,40.1719321040999,12
"848","bank/atm",10,44.5132320916025,40.1719492644379,12
"849","bank/atm",10,44.5132316424449,40.1719662188476,12
"850","mall/shop(non-food)",14,44.5130358097129,40.1723022859486,12
"851","bank/atm",10,44.5133597422044,40.1723722997185,12
"852","bus_stop",4,44.5135509036969,40.1724947550012,12
"853","restaurant/cafe",6,44.5114375271594,40.1729676197673,12
"854","healthcare",10,44.5130915950921,40.1733259212573,12
"855","mall/shop(non-food)",14,44.5133953154897,40.173460386788,12
"856","mall/shop(non-food)",14,44.513464395935,40.1735000605895,12
"857","supermarket/shop(food)",10,44.5135851295092,40.174176364921,12
"858","restaurant/cafe",6,44.5140180276446,40.1727567563971,12
"859","restaurant/cafe",6,44.5158567891997,40.1726014227076,12
"860","healthcare",10,44.5139191231318,40.1736941735951,12
"861","restaurant/cafe",6,44.5139272978009,40.1739210956622,12
"862","bank/atm",10,44.5149175107386,40.173576868454,12
"863","bank/atm",10,44.51498048264,40.1735794767625,12
"864","bank/atm",10,44.5135898007487,40.174439869879,12
"865","supermarket/shop(food)",10,44.5136171095333,40.1744794058303,12
"866","bank/atm",10,44.5136221400989,40.1745843544503,12
"867","restaurant/cafe",6,44.5133495912417,40.175333266935,12
"868","restaurant/cafe",6,44.5112001024298,40.1762907591728,12
"869","restaurant/cafe",6,44.5114605240307,40.1761873918441,12
"870","restaurant/cafe",6,44.5119558550784,40.1759956196367,12
"871","bank/atm",10,44.5118358401564,40.1762747667611,12
"872","bank/atm",10,44.5113921622376,40.1763867135641,12
"873","bank/atm",10,44.5124505573053,40.1767575574789,12
"874","restaurant/cafe",6,44.5127298435272,40.1759337774456,12
"875","restaurant/cafe",6,44.5136878967777,40.1757983558915,12
"876","bank/atm",10,44.5135625817956,40.176308673415,12
"877","bank/atm",10,44.5136092941903,40.176285885949,12
"878","mall/shop(non-food)",14,44.513921189257,40.1742830986233,12
"879","bus_stop",4,44.513883460015,40.1747941139265,12
"880","bank/atm",10,44.5139921561644,40.1748582222235,12
"881","bank/atm",10,44.5140528822776,40.1752913977905,12
"882","restaurant/cafe",6,44.5140334786675,40.1753783620339,12
"883","restaurant/cafe",6,44.514181970184,40.1757905998591,12
"884","restaurant/cafe",6,44.5140854911224,40.1759258155168,12
"885","bank/atm",10,44.5142318266822,40.1759871772543,12
"886","restaurant/cafe",6,44.5145045552025,40.1762114148097,12
"887","mall/shop(non-food)",14,44.5164520129069,40.1765683950763,12
"888","restaurant/cafe",6,44.5165349274076,40.1765047688522,12
"889","restaurant/cafe",6,44.5160505558065,40.1768769162126,12
"890","restaurant/cafe",6,44.4966167622759,40.1800914925881,11
"891","restaurant/cafe",6,44.4979910948291,40.1806242893105,11
"892","restaurant/cafe",6,44.4989673838799,40.1804929950796,11
"893","healthcare",10,44.4981571034936,40.1815005842879,11
"894","healthcare",10,44.4985981762981,40.181509712301,11
"895","bank/atm",10,44.4989637906187,40.1817690708974,11
"896","healthcare",10,44.5018484606591,40.1771859850345,11
"897","place_of_worship",3,44.5022466838246,40.1770297692125,11
"898","restaurant/cafe",6,44.5028406498904,40.1776236070567,12
"899","School/kindergarten",7,44.5025046799742,40.1779796876358,12
"900","supermarket/shop(food)",10,44.5014059505501,40.1785847732472,11
"901","restaurant/cafe",6,44.5018595997686,40.178776812675,11
"902","supermarket/shop(food)",10,44.5027137179408,40.1784470920362,12
"903","supermarket/shop(food)",10,44.502613106629,40.1786318565882,12
"904","supermarket/shop(food)",10,44.5024675795529,40.1787749595452,12
"905","healthcare",10,44.501576091465,40.1791709104705,11
"906","bank/atm",10,44.5015926204662,40.1791499084514,11
"907","mall/shop(non-food)",14,44.5039241079546,40.1771594915153,12
"908","mall/shop(non-food)",14,44.5037621417089,40.1779341824539,12
"909","restaurant/cafe",6,44.5039846544047,40.178126910074,12
"910","bank/atm",10,44.5049479178839,40.1783024784196,12
"911","supermarket/shop(food)",10,44.504222707955,40.178432610098,12
"912","mall/shop(non-food)",14,44.5039819594589,40.1785913621715,12
"913","bank/atm",10,44.5049167463435,40.1788774993201,12
"914","bus_stop",4,44.5050783532632,40.1785085201285,12
"915","healthcare",10,44.5049289634314,40.178912914628,12
"916","School/kindergarten",7,44.5042435488696,40.1796311687738,12
"917","bank/atm",10,44.505188486717,40.1791329558364,12
"918","healthcare",10,44.5001644788275,40.1822028200258,11
"919","healthcare",10,44.503152185631,40.1799306163931,12
"920","beauty_salon",4,44.5050022659586,40.1801431046654,12
"921","healthcare",10,44.497690518535,40.1836995763788,11
"922","healthcare",10,44.4992188223279,40.18267657797,11
"923","bank/atm",10,44.49937881228,40.1829475992437,11
"924","bank/atm",10,44.4993910293679,40.1829887087321,11
"925","bank/atm",10,44.4994083668529,40.1830180138112,11
"926","restaurant/cafe",6,44.5046407838883,40.1831042818513,12
"927","restaurant/cafe",6,44.5048712017586,40.1838200209701,12
"928","School/kindergarten",7,44.505294398089,40.1835380224432,12
"929","place_of_worship",3,44.5037173157762,40.1853170161546,12
"930","restaurant/cafe",6,44.5079769471904,40.1772148121679,12
"931","pub/bar",4,44.5076074701141,40.1778462605907,12
"932","supermarket/shop(food)",10,44.5073193804024,40.1781122221621,12
"933","mall/shop(non-food)",14,44.5080109933397,40.1779457818169,12
"934","beauty_salon",4,44.5081315472508,40.1779993859479,12
"935","supermarket/shop(food)",10,44.5082247923773,40.1781015150842,12
"936","supermarket/shop(food)",10,44.5066120469477,40.1784278056628,12
"937","restaurant/cafe",6,44.508950990453,40.1779444777466,12
"938","bank/atm",10,44.5108175997819,40.1772930571828,12
"939","cinema/theatre/museum",6,44.5108551493608,40.1773396609689,12
"940","mall/shop(non-food)",14,44.510659855618,40.1776212734461,12
"941","supermarket/shop(food)",10,44.5090926547733,40.1787468194192,12
"942","School/kindergarten",7,44.5090573509826,40.1796304824381,12
"943","restaurant/cafe",6,44.5100552894318,40.1790387898171,12
"944","bank/atm",10,44.5103836236681,40.1789206016692,12
"945","bank/atm",10,44.5106579691559,40.1786350824136,12
"946","restaurant/cafe",6,44.5104977995407,40.1788278766773,12
"947","mall/shop(non-food)",14,44.5110569109736,40.1788869708577,12
"948","restaurant/cafe",6,44.5097795066395,40.1792871077987,12
"949","mall/shop(non-food)",14,44.509741507903,40.1793361124008,12
"950","restaurant/cafe",6,44.5101143985775,40.1794858027099,12
"951","restaurant/cafe",6,44.5102270473141,40.1795569072069,12
"952","bank/atm",10,44.5104017696369,40.17942451277,12
"953","restaurant/cafe",6,44.510718515606,40.1790733814312,12
"954","pub/bar",4,44.5058313211343,40.1800473614856,12
"955","mall/shop(non-food)",14,44.5059823279336,40.1798411185496,12
"956","mall/shop(non-food)",14,44.506320363975,40.1801129747474,12
"957","mall/shop(non-food)",14,44.506423221075,40.1801958834645,12
"958","beauty_salon",4,44.5057107672232,40.1808540021289,12
"959","mall/shop(non-food)",14,44.5082662945434,40.1803866829418,12
"960","mall/shop(non-food)",14,44.5083087848564,40.1803577198902,12
"961","mall/shop(non-food)",14,44.5073819031462,40.1809638824103,12
"962","supermarket/shop(food)",10,44.5078099503791,40.1806485852354,12
"963","mall/shop(non-food)",14,44.5081134012821,40.1804766604947,12
"964","mall/shop(non-food)",14,44.5080476446033,40.1805440577903,12
"965","bus_stop",4,44.5081036096455,40.1810708113327,12
"966","restaurant/cafe",6,44.5081612814867,40.1810481627304,12
"967","restaurant/cafe",6,44.5059761295581,40.1820166925749,12
"968","bank/atm",10,44.5061265075367,40.1823030898015,12
"969","university",6,44.5060402692694,40.1823658870188,12
"970","School/kindergarten",7,44.5076534638566,40.1812410187693,12
"971","restaurant/cafe",6,44.5074820653004,40.1812981891552,12
"972","bank/atm",10,44.5071160018221,40.1815246053724,12
"973","supermarket/shop(food)",10,44.5077062847953,40.1821987707983,12
"974","supermarket/shop(food)",10,44.5077390733032,40.1822792062544,12
"975","restaurant/cafe",6,44.5088402281785,40.1799267729299,12
"976","bank/atm",10,44.5087575831723,40.1803879183323,12
"977","restaurant/cafe",6,44.5091472723426,40.1801775584505,12
"978","restaurant/cafe",6,44.5092193172284,40.1801457127215,12
"979","restaurant/cafe",6,44.5096226607909,40.1805175655823,12
"980","restaurant/cafe",6,44.5098290038117,40.1804871612998,12
"981","restaurant/cafe",6,44.508437064279,40.1812865903653,12
"982","mall/shop(non-food)",14,44.5085670505006,40.1813900185578,12
"983","bank/atm",10,44.5086604752901,40.1814723766606,12
"984","healthcare",10,44.5083817280575,40.1817900034744,12
"985","restaurant/cafe",6,44.50872982523,40.1815093005109,12
"986","mall/shop(non-food)",14,44.5088538825708,40.1816101203642,12
"987","mall/shop(non-food)",14,44.5086010966498,40.1820448999758,12
"988","restaurant/cafe",6,44.5094560233057,40.1820158003698,12
"989","bank/atm",10,44.5096081080833,40.1822238897308,12
"990","restaurant/cafe",6,44.5109155161478,40.1814270110847,12
"991","bank/atm",10,44.509891616387,40.182403359429,12
"992","bank/atm",10,44.5112248959317,40.1774540769031,12
"993","bank/atm",10,44.512125277341,40.1795464748916,12
"994","restaurant/cafe",6,44.5124916103138,40.1786468189259,12
"995","restaurant/cafe",6,44.5132141252968,40.1790470945515,12
"996","restaurant/cafe",6,44.5133126704835,40.1791318576912,12
"997","restaurant/cafe",6,44.5133905544186,40.1792346714626,12
"998","cinema/theatre/museum",6,44.5136509760195,40.1791195035559,12
"999","restaurant/cafe",6,44.5133341402188,40.1796727607065,12
"1000","bank/atm",10,44.5135212592925,40.1796053625454,12
"1001","restaurant/cafe",6,44.5154653932304,40.1773034212087,12
"1002","restaurant/cafe",6,44.5151362505103,40.1787928731315,5
"1003","restaurant/cafe",6,44.5151362505103,40.1787928731315,12
"1004","pub/bar",4,44.5150684277063,40.1788357009968,12
"1005","mall/shop(non-food)",14,44.5140828860081,40.1794801061109,12
"1006","restaurant/cafe",6,44.515434042027,40.1789539579269,12
"1007","bank/atm",10,44.5160610660953,40.1790013841828,12
"1008","bank/atm",10,44.5165179492488,40.1792762636383,12
"1009","pub/bar",4,44.5165868500311,40.1793663799315,12
"1010","restaurant/cafe",6,44.5164671944352,40.1797391979321,12
"1011","bank/atm",10,44.5116915707218,40.1798632184882,12
"1012","healthcare",10,44.511799727882,40.1797965754837,12
"1013","restaurant/cafe",6,44.5124413944894,40.1805752170062,12
"1014","pub/bar",4,44.5123904600128,40.1806161906669,12
"1015","restaurant/cafe",6,44.5133756423849,40.1798810631538,12
"1016","restaurant/cafe",6,44.5124771474377,40.1817587075536,12
"1017","restaurant/cafe",6,44.5115102008659,40.1819295995768,12
"1018","restaurant/cafe",6,44.5115859288444,40.1823789955017,12
"1019","restaurant/cafe",6,44.5117284016484,40.1824138599358,12
"1020","pub/bar",4,44.5126951685572,40.1815040845036,12
"1021","restaurant/cafe",6,44.5130211671738,40.1816808108459,12
"1022","bank/atm",10,44.513347255622,40.1814143828403,12
"1023","healthcare",10,44.5135537783058,40.1815517148718,12
"1024","pub/bar",4,44.5132892244546,40.1819305604143,12
"1025","bank/atm",10,44.5136722660917,40.1818980978266,12
"1026","supermarket/shop(food)",10,44.5133201265004,40.1823538079957,12
"1027","mall/shop(non-food)",14,44.5135178456944,40.1822273212783,12
"1028","restaurant/cafe",6,44.513703078306,40.1823700734979,12
"1029","restaurant/cafe",6,44.5140115597746,40.1799052220784,12
"1030","restaurant/cafe",6,44.5142020924463,40.1800520971729,12
"1031","mall/shop(non-food)",14,44.5143058478616,40.1803996545414,12
"1032","mall/shop(non-food)",14,44.5147507834219,40.1803542882482,12
"1033","restaurant/cafe",6,44.5143552552023,40.1807763789121,12
"1034","mall/shop(non-food)",14,44.5147029032172,40.1806814602161,12
"1035","restaurant/cafe",6,44.5147940822186,40.1810719094466,12
"1036","restaurant/cafe",6,44.515494408814,40.1805737070885,12
"1037","restaurant/cafe",6,44.5158269651322,40.1805540781564,12
"1038","restaurant/cafe",6,44.5154112248187,40.1809291544955,12
"1039","restaurant/cafe",6,44.5157727967206,40.1809054077293,12
"1040","restaurant/cafe",6,44.5157727967206,40.1809054077293,12
"1041","restaurant/cafe",6,44.5158798759025,40.1809949041689,12
"1042","restaurant/cafe",6,44.5159308103791,40.1806006110702,12
"1043","mall/shop(non-food)",14,44.5142296707255,40.1811478851563,12
"1044","bank/atm",10,44.5139792204243,40.1816823893704,12
"1045","restaurant/cafe",6,44.5140864792693,40.1817944645145,12
"1046","restaurant/cafe",6,44.5148069281271,40.1813360053143,12
"1047","bank/atm",10,44.5144795820376,40.1818784006464,12
"1048","restaurant/cafe",6,44.5144933262614,40.1820000838321,12
"1049","supermarket/shop(food)",10,44.5144855109185,40.1820655579433,12
"1050","restaurant/cafe",6,44.5144405053227,40.1821123643446,12
"1051","restaurant/cafe",6,44.5148503167553,40.1818664587991,12
"1052","mall/shop(non-food)",14,44.5150903465993,40.1822357628842,12
"1053","mall/shop(non-food)",14,44.5149689842044,40.1823391896297,12
"1054","healthcare",10,44.5149129293306,40.1824085753672,12
"1055","restaurant/cafe",6,44.5158496925089,40.1813470550411,12
"1056","restaurant/cafe",6,44.5165918805967,40.1813725860798,12
