"X","TYPE","lon","lat","cell"
2907,"Shops",44.5135178456944,40.1822273212783,"3,7"
2911,"Shops",44.5143058478616,40.1803996545414,"3,7"
2913,"Shops",44.5147507834219,40.1803542882482,"3,7"
2915,"Shops",44.5147029032172,40.1806814602161,"3,7"
2931,"Shops",44.5142296707255,40.1811478851563,"3,7"
2946,"Shops",44.5150903465993,40.1822357628842,"3,7"
2947,"Shops",44.5149689842044,40.1823391896297,"3,7"
2997,"Shops",44.5107019866048,40.1839123959932,"3,7"
3124,"Shops",44.5156321205471,40.1835096097741,"3,7"
3173,"Shops",44.512428907907,40.1861986720459,"3,7"
3187,"Shops",44.5129245084492,40.1858180660278,"3,7"
3337,"Shops",44.4742567965389,40.1967670134046,"2,3"
3421,"Shops",44.4944460732234,40.1960444119702,"2,3"
3462,"Shops",44.4938070117303,40.1983396106875,"2,3"
3505,"Shops",44.4759701532803,40.2052838118759,"2,3"
3512,"Shops",44.476576156771,40.2053981806773,"2,3"
3570,"Shops",44.4937119699732,40.1998791686109,"2,3"
3627,"Shops",44.4987343608952,40.1934229872938,"3,7"
3669,"Shops",44.4966877291834,40.1946857824038,"3,7"
3675,"Shops",44.4953901127555,40.1954819563552,"2,3"
3680,"Shops",44.4978841953103,40.1939665897449,"3,7"
3684,"Shops",44.4986229697999,40.1935121927412,"3,7"
3789,"Shops",44.5149048444931,40.1886528638971,"3,7"
4060,"Shops",44.5009985645688,40.2057946622688,"3"
4222,"Shops",44.5107345056181,40.2071722102359,"3"
4227,"Shops",44.5078812766127,40.2084095028498,"3"
4256,"Shops",44.5120220609148,40.206524020427,"3"
4257,"Shops",44.511124643946,40.2071534122699,"3"
4500,"Shops",44.5173445789732,40.1773761066173,"3,7"
4501,"Shops",44.5175785002732,40.1775054850794,"3,7"
4512,"Shops",44.5192200816234,40.1782306176231,"3,7"
4571,"Shops",44.5171030219933,40.1824765197892,"3,7"
4593,"Shops",44.5185554181447,40.1818097006803,"3,7"
4624,"Shops",44.5207384141166,40.1818698903646,"3,7"
4686,"Shops",44.5256623496835,40.1784388558632,"3,7"
4739,"Shops",44.5166870121853,40.1827806217169,"3,7"
4757,"Shops",44.5183505124284,40.1829922775012,"3,7"
4799,"Shops",44.5174524666388,40.1851119559145,"3,7"
4805,"Shops",44.5182861032225,40.1838763656314,"3,7"
4826,"Shops",44.5198021899275,40.1842280211445,"3,7"
4827,"Shops",44.5199337032851,40.1843276702676,"3,7"
4828,"Shops",44.519990297148,40.1843945833363,"3,7"
4830,"Shops",44.5198799840311,40.1849097088121,"3,7"
4833,"Shops",44.5200717743443,40.1850733183232,"3,7"
4846,"Shops",44.5175230742202,40.1855644876269,"3,7"
4849,"Shops",44.5179214770487,40.1854944874684,"3,7"
4851,"Shops",44.5177091153155,40.1857013994929,"3,7"
4870,"Shops",44.5190706917917,40.1863648862653,"3,7"
4883,"Shops",44.5202768597236,40.1852470843686,"3,7"
4884,"Shops",44.5204673923954,40.1854067812855,"3,7"
4901,"Shops",44.5194905643555,40.1867608615218,"3,7"
4923,"Shops",44.5213887943823,40.1877291725587,"3,7"
4981,"Shops",44.5228083121943,40.1874450628865,"3,7"
5197,"Shops",44.5179486960018,40.189810685675,"3,7"
5272,"Shops",44.5223210659842,40.1896534695698,"3,7"
5665,"Shops",44.5291445790508,40.2093786024336,"3,4"
5806,"Shops",44.544139706931,40.2019312863711,"3,4"
5807,"Shops",44.5446703417693,40.2020165011922,"3,4"
5843,"Shops",44.5402953666726,40.208026963337,"3,4"
5877,"Shops",44.5459596038651,40.2079006617074,"3,4"
5894,"Shops",44.5443988708905,40.2094983153878,"3,4"
6091,"Shops",44.4962741448266,40.2231630682331,"2,3"
6517,"Shops",44.5673881963155,40.1828039560446,"4,8"
6661,"Shops",44.5678169622007,40.1983320630761,"4"
7062,"Shops",44.5812765997657,40.217404321887,"4"
7067,"Shops",44.5813385835203,40.2176223861493,"4"
2646,"Shops",44.5047194763072,40.1787657625297,"3,7"
1267,"Shops",44.4835920889715,40.1523823576631,"6,7"
3,"Supermarkets, malls",44.4721880662711,40.1176802643038,"6,10"
10,"Supermarkets, malls",44.436398197205,40.1432419851129,"5,6"
35,"Supermarkets, malls",44.4675760257709,40.1400608931276,"6,7"
111,"Supermarkets, malls",44.4432604276604,40.16304370148,"6"
153,"Supermarkets, malls",44.463002792491,40.1456476028944,"6"
157,"Supermarkets, malls",44.4634592264868,40.1454889797735,"6"
317,"Supermarkets, malls",44.438785559904,40.176182655887,"2,6"
381,"Supermarkets, malls",44.4457492999865,40.172923758593,"2,6"
438,"Supermarkets, malls",44.4409285808458,40.1785289046339,"2,6"
439,"Supermarkets, malls",44.4418430658051,40.1797436591071,"2,6"
463,"Supermarkets, malls",44.4486173511941,40.1776770055355,"2,6"
467,"Supermarkets, malls",44.4459262680975,40.1802207972396,"2,6"
474,"Supermarkets, malls",44.4498192970443,40.1812979146276,"2,6"
515,"Supermarkets, malls",44.4564883897136,40.1714346583359,"2,6"
532,"Supermarkets, malls",44.4575044741315,40.1727054819043,"2,6"
544,"Supermarkets, malls",44.4576821608947,40.1731456038665,"2,6"
572,"Supermarkets, malls",44.4508748175031,40.17874929026,"2,6"
712,"Supermarkets, malls",44.4719476771011,40.1934066558223,"2,3,6"
732,"Supermarkets, malls",44.4620918109614,40.2040413165413,"2"
745,"Supermarkets, malls",44.4617845871342,40.2093554144559,"2"
762,"Supermarkets, malls",44.4685511470118,40.2078662220043,"2,3"
770,"Supermarkets, malls",44.4686488837147,40.2087132826897,"2,3"
863,"Supermarkets, malls",44.4622617722131,40.2122775173831,"2"
1032,"Supermarkets, malls",44.4836086179727,40.1389209707355,"6,7"
1134,"Supermarkets, malls",44.5105057945467,40.1436023662547,"7"
1154,"Supermarkets, malls",44.4807128986543,40.148859263745,"6,7"
1157,"Supermarkets, malls",44.4807509872224,40.1489260744564,"6,7"
1227,"Supermarkets, malls",44.4835567851808,40.1518834640654,"6,7"
1265,"Supermarkets, malls",44.4829859956493,40.152474500836,"6,7"
1273,"Supermarkets, malls",44.4842644779616,40.144655206612,"6,7"
1308,"Supermarkets, malls",44.4877932400607,40.1480144081333,"6,7"
1340,"Supermarkets, malls",44.4909210840485,40.1489170107255,"6,7"
1373,"Supermarkets, malls",44.4848261945088,40.1512042597892,"6,7"
1374,"Supermarkets, malls",44.4837591756143,40.1517216970639,"6,7"
1388,"Supermarkets, malls",44.4880877078108,40.1515208610102,"6,7"
1410,"Supermarkets, malls",44.4898452616642,40.15161149479,"6,7"
1451,"Supermarkets, malls",44.4936671440405,40.1523360800461,"6,7"
1464,"Supermarkets, malls",44.4786717466658,40.1551148783124,"6,7"
1479,"Supermarkets, malls",44.4851031451109,40.1567255158346,"6,7"
1499,"Supermarkets, malls",44.4970140871261,40.1465646570104,"6,7"
1504,"Supermarkets, malls",44.4953989162452,40.1481450098744,"6,7"
1535,"Supermarkets, malls",44.4976085921811,40.1486446175819,"6,7"
1536,"Supermarkets, malls",44.4976189228069,40.1487312039757,"6,7"
1623,"Supermarkets, malls",44.5099129962908,40.148341186676,"7"
1637,"Supermarkets, malls",44.5162542038814,40.1488898881903,"7"
1642,"Supermarkets, malls",44.5162747753014,40.1494817749805,"7"
1654,"Supermarkets, malls",44.5098843400332,40.1512510188132,"7"
1694,"Supermarkets, malls",44.4989190545176,40.1557126840795,"7"
1755,"Supermarkets, malls",44.5087339574804,40.1560053714891,"7"
1844,"Supermarkets, malls",44.5165323222933,40.1634703620619,"7"
1869,"Supermarkets, malls",44.5251318046767,40.1286700124304,"7,11"
1872,"Supermarkets, malls",44.5263766001659,40.129019481302,"7,11"
1917,"Supermarkets, malls",44.5225568737463,40.1333521141748,"7,11"
1933,"Supermarkets, malls",44.5211272948031,40.1416600073988,"7"
1964,"Supermarkets, malls",44.5260063146058,40.1418945904374,"7"
2005,"Supermarkets, malls",44.5333798661209,40.1435832073206,"7,8"
2087,"Supermarkets, malls",44.5206980797604,40.1544416110316,"7"
2093,"Supermarkets, malls",44.5270107209249,40.1503512624277,"7,8"
2282,"Supermarkets, malls",44.4888749913259,40.1796840852382,"3,6,7"
2292,"Supermarkets, malls",44.4925438906092,40.1783116754979,"3,7"
2415,"Supermarkets, malls",44.5134477771022,40.1664624714531,"3,7"
2548,"Supermarkets, malls",44.5136171095333,40.1744794058303,"3,7"
2644,"Supermarkets, malls",44.504222707955,40.178432610098,"3,7"
2713,"Supermarkets, malls",44.5073193804024,40.1781122221621,"3,7"
2720,"Supermarkets, malls",44.5066120469477,40.1784278056628,"3,7"
2740,"Supermarkets, malls",44.5090926547733,40.1787468194192,"3,7"
2778,"Supermarkets, malls",44.5078099503791,40.1806485852354,"3,7"
2995,"Supermarkets, malls",44.5099433593474,40.1844461921401,"3,7"
3018,"Supermarkets, malls",44.5079001412336,40.1863762783067,"3,7"
3100,"Supermarkets, malls",44.5149953048422,40.1829976992847,"3,7"
3172,"Supermarkets, malls",44.5122392735505,40.1859289676773,"3,7"
3319,"Supermarkets, malls",44.4735542241552,40.1946671868305,"2,3"
3323,"Supermarkets, malls",44.4740481178984,40.1945600048658,"2,3"
3328,"Supermarkets, malls",44.4737586807138,40.1953294880174,"2,3"
3338,"Supermarkets, malls",44.4747753041209,40.1984968066567,"2,3"
3347,"Supermarkets, malls",44.4789147409501,40.197316558614,"2,3"
3401,"Supermarkets, malls",44.4873564791696,40.1946809105013,"2,3"
3419,"Supermarkets, malls",44.4941091151603,40.1958489219481,"2,3"
3434,"Supermarkets, malls",44.4934329532459,40.1964880192139,"2,3"
3454,"Supermarkets, malls",44.4937276904907,40.1976048124737,"2,3"
3455,"Supermarkets, malls",44.4936191740043,40.1976993644131,"2,3"
3475,"Supermarkets, malls",44.4761645487078,40.202118662781,"2,3"
3562,"Supermarkets, malls",44.4924288164214,40.1999700122771,"2,3"
3582,"Supermarkets, malls",44.4942978512015,40.2014652101769,"2,3"
3587,"Supermarkets, malls",44.4899261100398,40.2020751635068,"2,3"
3591,"Supermarkets, malls",44.4907159088376,40.2021203780515,"2,3"
3655,"Supermarkets, malls",44.5050906601825,40.1918837631294,"3,7"
3686,"Supermarkets, malls",44.4988357806908,40.1959976151823,"3,7"
3696,"Supermarkets, malls",44.4968773635398,40.1986796640149,"2,3"
3709,"Supermarkets, malls",44.4978139470551,40.198609677392,"3"
3744,"Supermarkets, malls",44.5074421801018,40.1891818876915,"3,7"
4065,"Supermarkets, malls",44.5015809423675,40.2048306570495,"3"
4213,"Supermarkets, malls",44.5109148873271,40.2066722786132,"3"
4226,"Supermarkets, malls",44.5080037169859,40.2080822588161,"3"
4229,"Supermarkets, malls",44.5067547892464,40.2095191708035,"3"
4283,"Supermarkets, malls",44.5139333165133,40.2065009686855,"3"
4308,"Supermarkets, malls",44.511494749843,40.2098324814894,"3"
4345,"Supermarkets, malls",44.5210117714576,40.1673436858903,"3,7"
4351,"Supermarkets, malls",44.5169241674203,40.1687693110718,"3,7"
4354,"Supermarkets, malls",44.5175014248218,40.1691134940202,"3,7"
4362,"Supermarkets, malls",44.5172533101404,40.1705561740776,"3,7"
4381,"Supermarkets, malls",44.5198069509985,40.1689259577757,"3,7"
4386,"Supermarkets, malls",44.5196658256674,40.170655980566,"3,7"
4405,"Supermarkets, malls",44.5188763861957,40.1715376210535,"3,7"
4508,"Supermarkets, malls",44.5185122091795,40.1778928639969,"3,7"
4531,"Supermarkets, malls",44.519808388303,40.1781234783192,"3,7"
4536,"Supermarkets, malls",44.5204066662822,40.1787143553081,"3,7"
4558,"Supermarkets, malls",44.5193153030435,40.1808693757704,"3,7"
4601,"Supermarkets, malls",44.5195944994338,40.1811014898821,"3,7"
4775,"Supermarkets, malls",44.5192133442588,40.1836988900842,"3,7"
4865,"Supermarkets, malls",44.5191458807809,40.1861317607568,"3,7"
4959,"Supermarkets, malls",44.5225372904731,40.1863824547139,"3,7"
4988,"Supermarkets, malls",44.5238908719432,40.1877201826332,"3,7"
5034,"Supermarkets, malls",44.5308847055877,40.1864007094252,"3,7"
5250,"Supermarkets, malls",44.5236744677912,40.1881433940934,"3,7"
5397,"Supermarkets, malls",44.5218125297018,40.2016877854587,"3"
5430,"Supermarkets, malls",44.5228392142401,40.2028090213423,"3"
5475,"Supermarkets, malls",44.5209182568365,40.2059628180628,"3"
5527,"Supermarkets, malls",44.5229099116529,40.2088642802472,"3"
5648,"Supermarkets, malls",44.5276159159318,40.2077710667977,"3,4"
5738,"Supermarkets, malls",44.5584683747019,40.1896212851715,"4,8"
5750,"Supermarkets, malls",44.5589796059301,40.1972185753519,"4"
5840,"Supermarkets, malls",44.539524971485,40.2073009144181,"3,4"
5857,"Supermarkets, malls",44.5432678919478,40.2076672672022,"3,4"
5920,"Supermarkets, malls",44.5603735217564,40.1997606737063,"4"
5983,"Supermarkets, malls",44.4876608283878,40.2168157026443,"2,3"
6082,"Supermarkets, malls",44.4947581479531,40.221873367243,"2,3"
6273,"Supermarkets, malls",44.5526774750543,40.2174766899411,"3,4"
6275,"Supermarkets, malls",44.5499297082633,40.2188358916887,"3,4"
6282,"Supermarkets, malls",44.5449914894834,40.2233512090207,"3,4"
6294,"Supermarkets, malls",44.5475752239036,40.2253686654697,"3,4"
6402,"Supermarkets, malls",44.5638261067194,40.1719415079657,"4,8"
6403,"Supermarkets, malls",44.5640010087052,40.1720765940104,"4,8"
6406,"Supermarkets, malls",44.5653376120165,40.1730197177452,"4,8"
6422,"Supermarkets, malls",44.5681947037776,40.1730716097624,"4,8"
6471,"Supermarkets, malls",44.5681112502877,40.1823501019314,"4,8"
6481,"Supermarkets, malls",44.5708907276083,40.1819818965678,"4,8"
6485,"Supermarkets, malls",44.5710678753824,40.1824702743957,"4,8"
6523,"Supermarkets, malls",44.5682373737536,40.1826673814834,"4,8"
6593,"Supermarkets, malls",44.5622349208567,40.1933707677428,"4,8"
6605,"Supermarkets, malls",44.5661323515483,40.1912751591758,"4,8"
6612,"Supermarkets, malls",44.5679308685787,40.1910019752666,"4,8"
6629,"Supermarkets, malls",44.5635558036504,40.1953045111733,"4,8"
6651,"Supermarkets, malls",44.567784892345,40.1965502543677,"4,8"
6689,"Supermarkets, malls",44.5730915102229,40.192190499099,"4,8"
6726,"Supermarkets, malls",44.5705247539616,40.2001744786939,"4"
6753,"Supermarkets, malls",44.5636265908948,40.2069340108064,"4"
6766,"Supermarkets, malls",44.5642268451677,40.2075113959975,"4"
6779,"Supermarkets, malls",44.5688438264019,40.2058835770123,"4"
6808,"Supermarkets, malls",44.5927044278211,40.1887044008367,"4,8"
6929,"Supermarkets, malls",44.5637352870442,40.2180764157791,"4"
7053,"Supermarkets, malls",44.5808932886339,40.2166783048282,"4"
7114,"Supermarkets, malls",44.5722600295959,40.2236599974711,"4"
7124,"Supermarkets, malls",44.5723753732784,40.2237322216656,"4"
2472,"Cinema, theater",44.510535079625,40.1741113636709,"3,7"
2482,"Cinema, theater",44.50917709641,40.17523051589,"3,7"
2737,"Cinema, theater",44.5108551493608,40.1773396609689,"3,7"
2855,"Cinema, theater",44.5136509760195,40.1791195035559,"3,7"
3645,"Cinema, theater",44.5050425104833,40.1907775121053,"3,7"
4444,"Cinema, theater",44.5195720415517,40.1755564084481,"3,7"
4568,"Cinema, theater",44.5166777595378,40.1820661756233,"3,7"
4779,"Cinema, theater",44.5179074633303,40.1841259012302,"3,7"
4936,"Cinema, theater",44.522848377056,40.1842162855977,"3,7"
5199,"Cinema, theater",44.5181288980478,40.1899615880888,"3,7"
5213,"Cinema, theater",44.5197256534653,40.1887798876284,"3,7"
373,"Shops",44.4451696171337,40.1736552549429,"2,6"
1180,"Shops",44.4775957446184,40.1509905823123,"6,7"
1277,"Shops",44.484761964966,40.1450126961767,"6,7"
1297,"Shops",44.4874942807342,40.1477926867265,"6,7"
1365,"Shops",44.4838490969743,40.1509449217103,"6,7"
1705,"Shops",44.5013052494068,40.155492704253,"7"
1864,"Shops",44.5245773644833,40.1295385986086,"7,11"
2285,"Shops",44.4874883518533,40.1800048089178,"2,3,6,7"
2976,"Shops",44.5104636635599,40.1829740905028,"3,7"
3584,"Shops",44.4946207955461,40.2015240788028,"2,3"
4203,"Shops",44.5104460565804,40.2064807984052,"3"
4224,"Shops",44.5110035510457,40.2071584204877,"3"
4288,"Shops",44.5149448195232,40.2063905809216,"3"
4892,"Shops",44.5218023787391,40.1855692915567,"3,7"
5395,"Shops",44.5213489990152,40.2012337146419,"3"
5530,"Shops",44.5234492601495,40.2097477567151,"3"
5689,"Shops",44.5364938760533,40.2048229043365,"3,4"
6636,"Shops",44.56845521521,40.1955955182832,"4,8"
2790,"Universities",44.5060402692694,40.1823658870188,"3,7"
3405,"Universities",44.4885514181605,40.1940488639599,"2,3"
3470,"Universities",44.4759290104403,40.2001478569269,"2,3"
3547,"Universities",44.4912809491513,40.1999453802075,"2,3"
3666,"Universities",44.5044128813007,40.1932488990943,"3,7"
4456,"Universities",44.5234437804263,40.1730565089149,"3,7"
4459,"Universities",44.5228887114122,40.1748484069314,"3,7"
4939,"Universities",44.5247429239902,40.1843015913101,"3,7"
4942,"Universities",44.5264428060023,40.1831937753904,"3,7"
4969,"Universities",44.5234776469125,40.1861015648714,"3,7"
5011,"Universities",44.5256701650264,40.187266155533,"3,7"
5017,"Universities",44.5262325103943,40.1879117158264,"3,7"
5263,"Universities",44.5245015466733,40.1881551975858,"3,7"
5287,"Universities",44.5263032976387,40.1888442572081,"3,7"
5292,"Universities",44.5254166604533,40.1906668928727,"3,7"
5299,"Universities",44.5222165020851,40.190939803643,"3,7"
5561,"Universities",44.5293293625048,40.2029513871957,"3,4"
5562,"Universities",44.5299425525177,40.2026678215644,"3,4"
5731,"Universities",44.5561482958176,40.1888953822572,"4,8"
6047,"Universities",44.5036267655956,40.2106330053242,"3"
6908,"Universities",44.5624648895694,40.2167654217983,"4"
6947,"Universities",44.5630984713393,40.2198588933799,"4"
6993,"Universities",44.5798037220258,40.2133965201273,"4"
516,"Shops",44.4570654674521,40.1714183902123,"2,6"
3567,"Hospitals, pharmacies",44.4930972528243,40.2002411016784,"2,3"
4038,"Hospitals, pharmacies",44.5029670428509,40.2043097139279,"3"
5516,"Hospitals, pharmacies",44.5261473501054,40.2049813202167,"3"
